Date,SP500_Returns,VIX,Treasury_10Y,Yield_Spread,Inflation_YoY,VIX_relative,VIX_spike,Treasury_10Y_change,CPI
2001-03-29,-0.463030782349072,29.17,4.98,0.71,3.6470588235294032,0.9752917182119096,0,0.0100000000000006,176.2
2001-03-30,1.0784446543313564,28.64,4.93,0.75,3.6470588235294032,0.9556222889556224,0,-0.0500000000000007,176.2
2001-04-02,-1.2461938832180277,31.21,4.98,0.76,3.6470588235294032,1.0458063867573637,0,0.0500000000000007,176.2
2001-04-03,-3.4393111214729988,34.72,4.94,0.79,3.6470588235294032,1.157873674381378,0,-0.04,176.2
2001-04-04,-0.2901108987965695,34.07,4.94,0.82,3.6470588235294032,1.122126342138199,0,0.0,176.2
2001-04-05,4.367998314638566,29.94,4.98,0.79,3.6470588235294032,0.979199372056515,0,0.04,176.2
2001-04-06,-1.9983576101425315,31.69,4.89,0.82,3.6470588235294032,1.0463580532259131,0,-0.0900000000000007,176.2
2001-04-09,0.8117394675240863,31.91,4.93,0.83,3.6470588235294032,1.0493258796448537,0,0.04,176.2
2001-04-10,2.706602553433868,29.44,5.09,0.85,3.6470588235294032,0.9590513730983484,0,0.1600000000000001,176.2
2001-04-11,-0.2131147592366322,28.46,5.12,0.83,3.6470588235294032,0.9199340595403562,0,0.0300000000000002,176.2
2001-04-12,1.5104328135851386,26.12,5.17,0.81,3.6470588235294032,0.844624090541633,0,0.0499999999999998,176.2
2001-04-16,-0.322766902328897,26.33,5.28,0.79,3.6470588235294032,0.8598954931417374,0,0.1100000000000003,176.2
2001-04-17,1.0282453148762638,25.61,5.21,0.8,3.705882352941181,0.8427391490341899,0,-0.0700000000000002,176.3
2001-04-18,3.889040476854766,24.13,5.14,0.88,2.978971962616828,0.808944315934158,0,-0.0700000000000002,176.3
2001-04-19,1.254273017853591,24.16,5.27,0.98,2.978971962616828,0.8397636426833506,0,0.1299999999999999,176.3
2001-04-20,-0.8542750949638078,25.38,5.29,1.03,2.978971962616828,0.9136397998488064,0,0.0200000000000004,176.3
2001-04-23,-1.4980124708175555,28.16,5.2,1.05,2.978971962616828,1.0306335321889983,0,-0.0899999999999998,176.3
2001-04-24,-1.2161467890639988,28.49,5.22,1.06,2.978971962616828,1.0563589173155357,0,0.0199999999999995,176.3
2001-04-25,1.5940891269641488,27.4,5.28,1.08,2.978971962616828,1.028992038455761,0,0.0600000000000005,176.3
2001-04-26,0.4695844989827114,25.96,5.2,1.06,2.978971962616828,0.9824402058734484,0,-0.08,176.3
2001-04-27,1.50099058773554,24.02,5.34,1.06,2.978971962616828,0.9177045923435472,0,0.1399999999999996,176.3
2001-04-30,-0.2865079406830118,25.48,5.35,1.05,2.978971962616828,0.9813588044985364,0,0.0099999999999997,176.3
2001-05-01,1.3589855617309743,24.2,5.3,1.07,2.978971962616828,0.935121140693226,0,-0.0499999999999998,176.3
2001-05-02,0.0781807547532098,24.23,5.31,1.04,2.978971962616828,0.9414095889346492,0,0.0099999999999997,176.3
2001-05-03,-1.487269265949498,25.78,5.22,1.0,2.978971962616828,1.0012428149759205,0,-0.0899999999999998,176.3
2001-05-04,1.44404282716879,23.91,5.21,1.07,2.978971962616828,0.922809725974527,0,-0.0099999999999997,176.3
2001-05-07,-0.2447458666668511,24.86,5.21,1.09,2.978971962616828,0.964949734114816,0,0.0,176.3
2001-05-08,-0.1828286737655893,24.44,5.24,1.14,2.978971962616828,0.960956237958558,0,0.0300000000000002,176.3
2001-05-09,-0.4487719892564135,24.35,5.2,1.13,2.978971962616828,0.9729103404187311,0,-0.04,176.3
2001-05-10,-0.0286717540152081,24.0,5.31,1.14,2.978971962616828,0.9707559762164786,0,0.1099999999999994,176.3
2001-05-11,-0.7576610015040175,23.54,5.51,1.15,2.978971962616828,0.9597586333428468,0,0.2000000000000001,176.3
2001-05-14,0.2609037614572873,24.26,5.46,1.17,2.978971962616828,0.991053556109318,0,-0.0499999999999998,176.3
2001-05-15,0.0416277617977245,23.71,5.5,1.22,2.978971962616828,0.9734367943507,0,0.04,176.3
2001-05-16,2.845278724491007,21.89,5.48,1.23,3.2710280373831946,0.900526575612967,0,-0.0199999999999995,176.8
2001-05-17,0.2723756625809592,21.47,5.46,1.13,3.2710280373831946,0.891833513333887,0,-0.0200000000000004,176.8
2001-05-18,0.2693052122580974,21.23,5.41,1.04,3.2710280373831946,0.8979401937148416,0,-0.0499999999999998,176.8
2001-05-21,1.615374759914645,20.76,5.41,1.04,3.2710280373831946,0.8881283422459894,0,0.0,176.8
2001-05-22,-0.2627873591674268,21.35,5.42,1.08,3.2710280373831946,0.9296755932941432,0,0.0099999999999997,176.8
2001-05-23,-1.552639873747497,22.08,5.41,1.12,3.2710280373831946,0.9745762711864406,0,-0.0099999999999997,176.8
2001-05-24,0.3196148296129353,20.57,5.52,1.2,3.2710280373831946,0.9171162334477684,0,0.1099999999999994,176.8
2001-05-25,-1.1815947460596443,20.6,5.52,1.21,3.2710280373831946,0.9327175586344292,0,0.0,176.8
2001-05-29,-0.7794067426248774,22.14,5.54,1.21,3.2710280373831946,1.015969162995595,0,0.0200000000000004,176.8
2001-05-30,-1.5655514748746049,22.76,5.54,1.2,3.2710280373831946,1.0546802594995366,0,0.0,176.8
2001-05-31,0.6201517937073353,22.64,5.43,1.21,3.2710280373831946,1.0537584361182222,0,-0.1100000000000003,176.8
2001-06-01,0.386209637024959,21.59,5.39,1.17,3.2710280373831946,1.0013914656771798,0,-0.04,176.8
2001-06-04,0.5108348086146242,21.38,5.35,1.16,3.2710280373831946,0.9910995735212312,0,-0.04,176.8
2001-06-05,1.2990159597655817,19.58,5.29,1.17,3.2710280373831946,0.9070273775883632,0,-0.0599999999999996,176.8
2001-06-06,-1.0548639777156588,20.39,5.27,1.15,3.2710280373831946,0.9497414877264894,0,-0.0200000000000004,176.8
2001-06-07,0.5456510067294751,19.67,5.33,1.19,3.2710280373831946,0.9203200299443224,0,0.0600000000000005,176.8
2001-06-08,-0.939731891921658,19.92,5.38,1.21,3.2710280373831946,0.9426462237365136,0,0.0499999999999998,176.8
2001-06-11,-0.8355953243949998,20.7,5.32,1.21,3.2710280373831946,0.9825793895666208,0,-0.0599999999999996,176.8
2001-06-12,0.1163881185636706,20.7,5.27,1.18,3.2710280373831946,0.9821132039664088,0,-0.0500000000000007,176.8
2001-06-13,-1.134689674485312,21.45,5.28,1.2,3.2710280373831946,1.024697845507094,0,0.0100000000000006,176.8
2001-06-14,-1.7501595438172537,23.12,5.26,1.22,3.2710280373831946,1.1114315931160466,0,-0.0200000000000004,176.8
2001-06-15,-0.4516882772492181,22.81,5.27,1.26,3.6193812025685945,1.0940047961630694,0,0.0099999999999997,177.5
2001-06-18,-0.4883174439339166,23.17,5.27,1.29,3.6193812025685945,1.1048064085447262,0,0.0,177.5
2001-06-19,0.3434127056842095,22.34,5.26,1.27,3.6193812025685945,1.0562148361779584,0,-0.0099999999999997,177.5
2001-06-20,0.8708752392797781,21.71,5.24,1.26,3.6193812025685945,1.0132076352265833,0,-0.0199999999999995,177.5
2001-06-21,1.1364213620349783,19.38,5.22,1.23,3.6193812025685945,0.8989285217310636,0,-0.0200000000000004,177.5
2001-06-22,-0.9450028380182384,20.02,5.14,1.21,3.6193812025685945,0.9298653042266604,0,-0.08,177.5
2001-06-25,-0.5508630297048178,20.67,5.16,1.2,3.6193812025685945,0.9596100278551534,0,0.0200000000000004,177.5
2001-06-26,-0.1509901409137759,21.2,5.24,1.21,3.6193812025685945,0.9843525096345824,0,0.08,177.5
2001-06-27,-0.4676405725775434,20.88,5.26,1.2,3.6193812025685945,0.9672488071524528,0,0.0199999999999995,177.5
2001-06-28,1.2493089213528652,20.01,5.35,1.13,3.6193812025685945,0.9294008360427312,0,0.0899999999999998,177.5
2001-06-29,-0.1484216572772756,19.06,5.42,1.17,3.6193812025685945,0.8982515669918468,0,0.0700000000000002,177.5
2001-07-02,1.0078542422369496,18.76,5.37,1.16,3.6193812025685945,0.9000191901746306,0,-0.0499999999999998,177.5
2001-07-03,-0.1835516192044139,18.92,5.41,1.17,3.6193812025685945,0.927314610596481,0,0.04,177.5
2001-07-05,-1.2321245525637623,20.09,5.44,1.2,3.6193812025685945,1.00144559094761,0,0.0300000000000002,177.5
2001-07-06,-2.349826502045349,21.63,5.41,1.25,3.6193812025685945,1.08698929594452,0,-0.0300000000000002,177.5
2001-07-09,0.6878995885808203,22.48,5.37,1.22,3.6193812025685945,1.1170741403299544,0,-0.04,177.5
2001-07-10,-1.4397979065223998,23.25,5.32,1.24,3.6193812025685945,1.1413843888070692,0,-0.0499999999999998,177.5
2001-07-11,-0.1134103356830174,24.01,5.31,1.24,3.6193812025685945,1.1639519100252085,0,-0.0100000000000006,177.5
2001-07-12,2.3691267149943185,22.09,5.27,1.2,3.6193812025685945,1.0564828542732796,0,-0.04,177.5
2001-07-13,0.6241030816857895,21.14,5.27,1.15,3.6193812025685945,1.0052306229196386,0,0.0,177.5
2001-07-16,-1.0882881971022609,22.91,5.21,1.14,3.6193812025685945,1.0835737596367592,0,-0.0599999999999996,177.5
2001-07-17,0.9971300861786324,22.61,5.22,1.13,3.6193812025685945,1.050260126347083,0,0.0099999999999997,177.5
2001-07-18,-0.5541633010651026,23.6,5.12,1.16,3.852889667250437,1.0769862638616348,0,-0.0999999999999996,177.9
2001-07-19,0.6052826282955781,22.51,5.13,1.15,3.2501450957632017,1.0057638175237926,0,0.0099999999999997,177.9
2001-07-20,-0.3432078384125181,22.34,5.15,1.17,3.2501450957632017,0.9874906069044777,0,0.0200000000000004,177.9
2001-07-23,-1.6368622611130257,23.74,5.13,1.15,3.2501450957632017,1.04609147792368,0,-0.0200000000000004,177.9
2001-07-24,-1.6271634136927229,25.24,5.13,1.16,3.2501450957632017,1.1060473269062223,0,0.0,177.9
2001-07-25,1.6079857831039934,24.0,5.2,1.22,3.2501450957632017,1.042616968591164,0,0.0700000000000002,177.9
2001-07-26,1.0449532191457944,23.01,5.19,1.25,3.2501450957632017,0.9996524459118952,0,-0.0099999999999997,177.9
2001-07-27,0.240237790153297,22.0,5.13,1.26,3.2501450957632017,0.9519688446559932,0,-0.0600000000000005,177.9
2001-07-30,-0.1078043833835251,22.69,5.11,1.25,3.2501450957632017,0.978185894119676,0,-0.0199999999999995,177.9
2001-07-31,0.5570651237587043,21.62,5.07,1.28,3.2501450957632017,0.9329420902735824,0,-0.04,177.9
2001-08-01,0.3880413561401896,20.56,5.11,1.28,3.2501450957632017,0.8910075839653304,0,0.04,177.9
2001-08-02,0.3963999634972737,20.09,5.17,1.28,3.2501450957632017,0.8822625268982477,0,0.0599999999999996,177.9
2001-08-03,-0.5242698680370639,19.89,5.2,1.29,3.2501450957632017,0.8828620888632429,0,0.0300000000000002,177.9
2001-08-06,-1.142174446908939,21.89,5.19,1.31,3.2501450957632017,0.9823191527553402,0,-0.0099999999999997,177.9
2001-08-07,0.3265397182035334,21.01,5.2,1.3,3.2501450957632017,0.9507217521154804,0,0.0099999999999997,177.9
2001-08-08,-1.7328125783906967,22.32,4.99,1.22,3.2501450957632017,1.0297102786491974,0,-0.2099999999999999,177.9
2001-08-09,-0.0084472369490162,21.75,5.04,1.27,3.2501450957632017,1.0112516273014691,0,0.0499999999999998,177.9
2001-08-10,0.5686842621282606,20.55,4.99,1.26,3.2501450957632017,0.9610887662519876,0,-0.0499999999999998,177.9
2001-08-13,0.0949456249882629,20.42,4.97,1.27,3.2501450957632017,0.9615294062249848,0,-0.0200000000000004,177.9
2001-08-14,-0.3827832386929519,20.48,4.97,1.23,3.2501450957632017,0.974773917182294,0,0.0,177.9
2001-08-15,-0.7339463130492052,20.91,5.0,1.2,3.2501450957632017,1.0006699846860645,0,0.0300000000000002,177.9
2001-08-16,0.30899429450153,21.54,4.95,1.2,2.9599535693557666,1.0290955998280062,0,-0.0499999999999998,177.4
2001-08-17,-1.6663052745311324,23.84,4.84,1.17,2.7214823393167498,1.1311444296830515,0,-0.1100000000000003,177.4
2001-08-20,0.8124188847023373,22.87,4.91,1.17,2.7214823393167498,1.0651576545107355,0,0.0700000000000002,177.4
2001-08-21,-1.2079480285459132,24.4,4.87,1.18,2.7214823393167498,1.131253187444944,0,-0.04,177.4
2001-08-22,0.6956128061277544,22.44,4.91,1.15,2.7214823393167498,1.024283366806646,0,0.04,177.4
2001-08-23,-0.2763292695957098,22.23,4.89,1.17,2.7214823393167498,1.0141423357664234,0,-0.0200000000000004,177.4
2001-08-24,1.9654319856812648,19.71,4.93,1.17,2.7214823393167498,0.8972141296431173,0,0.04,177.4
2001-08-27,-0.4827367451372688,20.56,4.94,1.16,2.7214823393167498,0.9394991774812648,0,0.0100000000000006,177.4
2001-08-28,-1.5010008190401547,22.0,4.85,1.14,2.7214823393167498,1.0046579596310166,0,-0.0900000000000007,177.4
2001-08-29,-1.1149237684562108,23.03,4.78,1.11,2.7214823393167498,1.0444444444444445,0,-0.0699999999999994,177.4
2001-08-30,-1.7003925176352408,25.41,4.79,1.18,2.7214823393167498,1.1414068816817895,0,0.0099999999999997,177.4
2001-08-31,0.4029943083662779,24.92,4.85,1.21,2.7214823393167498,1.100269327564131,0,0.0599999999999996,177.4
2001-09-04,-0.0564595946690005,25.85,4.99,1.16,2.7214823393167498,1.1359142241947533,0,0.1400000000000005,177.4
2001-09-05,-0.1059148087219519,26.35,4.97,1.18,2.7214823393167498,1.1429191064844937,0,-0.0200000000000004,177.4
2001-09-06,-2.239027165158736,28.61,4.86,1.21,2.7214823393167498,1.230537634408602,0,-0.1099999999999994,177.4
2001-09-07,-1.8637016144416372,30.99,4.8,1.27,2.7214823393167498,1.2984455524364185,0,-0.0600000000000005,177.4
2001-09-10,0.6225947782446006,31.84,4.84,1.31,2.7214823393167498,1.2868285979873095,0,0.04,177.4
2001-09-17,-4.921560547784553,41.76,4.63,1.67,2.7214823393167498,1.608876560332871,1,-0.2099999999999999,177.4
2001-09-18,-0.5804970478062166,38.87,4.72,1.76,2.7793862188766782,1.384456475281379,0,0.0899999999999998,177.5
2001-09-19,-1.6112491823485176,40.56,4.69,1.88,2.7793862188766782,1.362765850216712,0,-0.0299999999999993,177.5
2001-09-20,-3.105993338932478,43.74,4.75,1.84,2.7793862188766782,1.3878664805178325,0,0.0599999999999996,177.5
2001-09-21,-1.9034260317110752,42.66,4.7,1.79,2.7793862188766782,1.2791987765750097,0,-0.0499999999999998,177.5
2001-09-24,3.8983252112168474,37.75,4.73,1.79,2.8389339513325678,1.074794294337044,0,0.0300000000000002,177.5
2001-09-25,0.8789682811224164,35.81,4.72,1.84,2.8389339513325678,0.9861482113843528,0,-0.0100000000000006,177.5
2001-09-26,-0.5166646648616657,35.26,4.65,1.83,2.8389339513325678,0.9463485332402908,0,-0.0699999999999994,177.5
2001-09-27,1.1489124142700646,34.0,4.58,1.8,2.8389339513325678,0.8965299019090813,0,-0.0700000000000002,177.5
2001-09-28,2.1921988175857665,31.93,4.6,1.74,2.8389339513325678,0.8353172007848266,0,0.0199999999999995,177.5
2001-10-01,-0.2295898623023706,32.32,4.55,1.73,2.8389339513325678,0.8453209185541665,0,-0.0499999999999998,177.5
2001-10-02,1.2305528501956209,31.18,4.53,1.76,2.8389339513325678,0.8361491016358271,0,-0.0199999999999995,177.5
2001-10-03,1.992721040766932,31.34,4.5,1.73,2.8389339513325678,0.8581364146655349,0,-0.0300000000000002,177.5
2001-10-04,-0.2471392119277049,31.97,4.53,1.78,2.8389339513325678,0.8980589342397257,0,0.0300000000000002,177.5
2001-10-05,0.1636079758431829,33.39,4.52,1.81,2.7793862188766782,0.970019173784208,0,-0.0100000000000006,177.5
2001-10-09,-0.5355541696520527,34.83,4.62,1.88,2.7793862188766782,1.0398566950291088,0,0.1000000000000005,177.5
2001-10-10,2.2938244839720845,31.6,4.61,1.83,2.7793862188766782,0.9517212300093364,0,-0.0099999999999997,177.5
2001-10-11,1.520834015585848,31.5,4.69,1.81,2.7793862188766782,0.9608931730827892,0,0.08,177.5
2001-10-12,-0.5266877171196449,35.27,4.68,1.87,2.7793862188766782,1.088378695303339,0,-0.0100000000000006,177.5
2001-10-15,-0.1529834569654165,35.31,4.62,1.84,2.7793862188766782,1.085359481142225,0,-0.0599999999999996,177.5
2001-10-16,0.6935960961869103,32.88,4.59,1.82,2.7793862188766782,1.0002737975723284,0,-0.0300000000000002,177.5
2001-10-17,-1.863264438138912,35.08,4.59,1.79,2.7793862188766782,1.0653870683633493,0,0.0,177.5
2001-10-18,-0.7873047505638664,34.95,4.58,1.81,2.7793862188766782,1.0490140168682656,0,-0.0099999999999997,177.5
2001-10-19,0.4557317621906032,34.11,4.63,1.86,3.1847133757961776,1.01282736504543,0,0.0499999999999998,178.2
2001-10-22,1.5296087718508211,32.25,4.63,1.84,3.1847133757961776,0.9515519886698924,0,0.0,178.2
2001-10-23,-0.4697674100833326,32.0,4.66,1.85,3.1847133757961776,0.9473621884066552,0,0.0300000000000002,178.2
2001-10-24,0.0387103250114373,30.95,4.61,1.89,3.1847133757961776,0.9240185102254068,0,-0.0499999999999998,178.2
2001-10-25,1.3720987208263535,29.46,4.56,1.93,2.6497695852534475,0.8812443912653306,0,-0.0500000000000007,178.2
2001-10-26,0.410877262013698,28.42,4.53,1.9,2.6497695852534475,0.8553542406549088,0,-0.0299999999999993,178.2
2001-10-29,-2.381830408229002,31.64,4.5,1.95,2.6497695852534475,0.9723118527396208,0,-0.0300000000000002,178.2
2001-10-30,-1.7165917580863832,33.46,4.44,1.96,2.6497695852534475,1.0399701622428048,0,-0.0599999999999996,178.2
2001-10-31,-0.0009445045958234,33.56,4.3,1.86,2.6497695852534475,1.0412012906428396,0,-0.1400000000000005,178.2
