Date,SP500_Returns,VIX,Treasury_10Y,Yield_Spread,Inflation_YoY,VIX_relative,VIX_spike,Treasury_10Y_change,CPI
2002-02-22,-1.2987091953373664,23.4375,4.84,1.87,1.776504297994275,1.0332798783209614,0,-0.0200000000000004,177.6
2002-03-01,3.848277250962684,21.312,4.98,1.8,1.081388730791133,0.9240424690126876,0,0.1400000000000005,177.6
2002-03-08,2.8742360224437213,20.01,5.33,1.73,1.081388730791133,0.8758692761822431,0,0.3499999999999996,177.6
2002-03-15,0.1588902863359109,19.302,5.35,1.72,1.081388730791133,0.8932234273318871,0,0.0199999999999995,177.6
2002-03-22,-1.4972287247088212,18.294,5.4,1.63,1.309049516220839,0.870505522742278,0,0.0500000000000007,178.0
2002-03-29,-0.1140364393766302,17.9275,5.42,1.7,1.309049516220839,0.908664689931321,0,0.0199999999999995,178.0
2002-04-05,-2.1492285852987347,19.4,5.22,1.73,1.0215664018161208,1.0273587216268276,0,-0.2000000000000001,178.0
2002-04-12,-1.0438815126529222,19.398000000000003,5.18,1.77,1.0215664018161208,1.035616328655229,0,-0.04,178.0
2002-04-19,1.2745190462032596,18.79,5.21,1.85,1.3620885357548351,1.001872846393271,0,0.0300000000000002,178.6
2002-04-26,-4.341574673012206,20.782,5.08,1.86,1.3045944412932498,1.100807119068271,0,-0.1299999999999999,178.6
2002-05-03,-0.2684975399823042,21.256,5.08,1.91,1.3045944412932498,1.0849049381140743,0,0.0,178.6
2002-05-10,-1.717863535943831,21.772,5.15,1.96,1.3045944412932498,1.0855333682347368,0,0.0700000000000002,178.6
2002-05-17,4.891039352370918,19.092,5.27,1.86,1.8150879183210344,0.9245520581113802,0,0.1199999999999992,179.5
2002-05-24,-2.05767449864509,19.2,5.16,1.88,1.527149321266963,0.9263950206267644,0,-0.1099999999999994,179.5
2002-05-31,-1.538994710121011,20.3225,5.08,1.86,1.527149321266963,0.9996310870634532,0,-0.08,179.5
2002-06-07,-3.711788969380159,23.508000000000003,5.1,1.94,1.527149321266963,1.1697486518258664,0,0.0199999999999995,179.5
2002-06-14,-1.9717194814723449,24.66,4.83,1.91,1.527149321266963,1.201132454564827,0,-0.2699999999999996,179.5
2002-06-21,-1.7999150705636624,25.93,4.79,1.91,1.527149321266963,1.1827963120292393,0,-0.04,179.5
2002-06-28,0.0687458464637025,26.986,4.86,1.96,1.1267605633802802,1.1432263120826516,0,0.0700000000000002,179.5
2002-07-05,-0.0798102707056047,28.15,4.9,2.0,1.1267605633802802,1.1139250524316409,0,0.04,179.5
2002-07-12,-6.839025372821528,31.872000000000003,4.63,2.07,1.1267605633802802,1.2058339481300722,0,-0.2700000000000004,179.5
2002-07-19,-7.992274007498912,36.084,4.61,2.13,1.2394366197183038,1.2780109440578018,0,-0.0199999999999995,179.7
2002-07-26,0.6004160254165392,40.286,4.43,2.23,1.0118043844856484,1.3091346310077017,0,-0.1800000000000006,179.7
2002-08-02,1.3367059495248412,34.704,4.33,2.34,1.0118043844856484,1.017772303360901,0,-0.0999999999999996,179.7
2002-08-09,5.137464699130812,39.5,4.27,2.17,1.0118043844856484,1.1053124956277196,0,-0.0600000000000005,179.7
2002-08-16,2.215399339484403,32.694,4.32,2.04,1.1242270938729648,0.8685164769482115,0,0.0500000000000007,179.9
2002-08-23,1.3017179243591803,28.7,4.25,2.06,1.1242270938729648,0.7799760843569953,0,-0.0700000000000002,179.9
2002-08-30,-2.6348211650302766,31.926,4.14,2.0,1.4092446448703555,0.9417838021209752,0,-0.1100000000000003,179.9
2002-09-06,-2.4179401396145828,38.15,4.05,1.97,1.4092446448703555,1.1489233549164282,0,-0.0899999999999998,179.9
2002-09-13,-0.4597710567094015,35.932,3.92,1.85,1.4092446448703555,1.093238001064882,0,-0.1299999999999999,179.9
2002-09-20,-4.992075053329714,38.38,3.79,1.85,1.6901408450704205,1.1396502063723015,0,-0.1299999999999999,180.5
2002-09-27,-2.131562854896485,37.82,3.69,1.87,1.6901408450704205,1.0477324985455854,0,-0.1,180.5
2002-10-04,-3.237968283288939,37.482,3.69,1.91,1.6901408450704205,0.997644428474468,0,0.0,180.5
2002-10-11,4.339352655922757,39.80800000000001,3.83,1.98,1.6901408450704205,1.0642854278342937,0,0.1400000000000001,180.5
2002-10-18,5.874396266576287,34.4125,4.14,2.05,1.8591549295774668,0.8968010945338458,0,0.3099999999999996,180.8
2002-10-25,1.499339606507899,32.886,4.12,2.14,1.4590347923681302,0.879760571151499,0,-0.0199999999999995,180.8
2002-11-01,0.3687403184503113,31.002,4.01,2.25,1.4590347923681302,0.8576615705951717,0,-0.1100000000000003,180.8
2002-11-08,-0.6903782173000805,30.722,3.85,1.98,1.4590347923681302,0.8897931698628252,0,-0.1599999999999997,180.8
2002-11-15,1.6865264792194967,29.285,4.05,2.14,1.4590347923681302,0.9079036602143036,0,0.1999999999999997,180.8
2002-11-22,2.277345252841778,25.472,4.18,2.08,2.083333333333348,0.8223737842527947,0,0.1299999999999999,181.3
2002-11-29,0.6189898276487416,26.1975,4.22,2.14,2.083333333333348,0.8996316995904912,0,0.04,181.3
2002-12-06,-2.571799633949423,28.738,4.09,2.2,2.083333333333348,1.029330253007571,0,-0.1299999999999999,181.3
2002-12-13,-2.493888656050302,28.554,4.07,2.2,2.083333333333348,1.0412380062447295,0,-0.0199999999999995,181.3
2002-12-20,0.7060337989355903,27.622000000000003,3.97,2.21,2.195945945945943,1.0140095354781278,0,-0.1,181.5
2002-12-27,-2.2729285890860096,27.4025,3.83,2.23,2.195945945945943,0.9864865472970844,0,-0.1400000000000001,181.5
2003-01-03,3.791409814458424,27.0775,4.05,2.26,2.195945945945943,0.964328482458054,0,0.2199999999999997,181.5
2003-01-10,2.088948800641988,24.828,4.16,2.37,2.195945945945943,0.8974840948525158,0,0.1100000000000003,181.5
2003-01-17,-2.780380760880863,25.138,4.05,2.35,2.2522522522522515,0.9403535022912188,0,-0.1100000000000003,181.6
2003-01-24,-4.477810948452376,28.91,3.94,2.28,2.425267907501394,1.1071749995212838,0,-0.1099999999999998,181.6
2003-01-31,-0.6617148880287638,32.074,4.0,2.28,2.425267907501394,1.210870806533055,0,0.06,181.6
2003-02-07,-3.039617785973814,32.836,3.96,2.33,2.425267907501394,1.1838125281658405,0,-0.04,181.6
2003-02-14,0.626741577183032,33.664,3.95,2.33,2.425267907501394,1.131962541401167,0,-0.0099999999999997,181.6
2003-02-21,1.5906248761773378,30.9575,3.9,2.27,2.7636773829667005,0.9713375796178344,0,-0.0500000000000002,182.2
2003-02-28,-0.8276593887474704,31.164,3.71,2.18,2.5900900900900803,0.9623605069037262,0,-0.1899999999999999,182.2
2003-03-07,-1.4575295024410462,31.018,3.63,2.24,2.5900900900900803,0.96462877512702,0,-0.08,182.2
2003-03-14,0.5284181019685974,32.634,3.72,2.16,2.5900900900900803,1.0294353073850486,0,0.0900000000000003,182.2
2003-03-21,7.502965069025747,30.566000000000003,4.11,2.31,3.209459459459474,0.9720966658318329,0,0.3900000000000001,183.3
2003-03-28,-3.60463711577248,28.616000000000003,3.92,2.36,2.977528089887649,0.9129221100317432,0,-0.1900000000000004,183.3
2003-04-04,1.7776462751520006,28.574,3.96,2.41,2.977528089887649,0.9304915577120342,0,0.04,183.3
2003-04-11,-1.200431027597737,26.546,4.0,2.35,2.977528089887649,0.8820001661267546,0,0.04,183.3
2003-04-18,2.911439554563544,22.4975,3.98,2.27,2.9675251959686566,0.7873003097058668,0,-0.02,183.9
2003-04-25,0.5852839554070011,20.916,3.91,2.34,2.9675251959686566,0.7875481839532728,0,-0.0699999999999998,183.9
2003-05-02,3.4790466968755984,21.006,3.94,2.38,2.9675251959686566,0.8527455129473732,0,0.0299999999999998,183.9
2003-05-09,0.3580289860550589,20.772,3.69,2.24,2.9675251959686566,0.9134012345339716,0,-0.25,183.9
2003-05-16,1.1666914819594698,19.414,3.46,2.08,2.631578947368429,0.9115463397169908,0,-0.2299999999999999,183.3
2003-05-23,-1.1733577499815628,20.392000000000003,3.34,1.96,2.116991643454047,0.9934232961465388,0,-0.1200000000000001,183.3
2003-05-30,3.254329858528604,19.98,3.37,2.04,2.116991643454047,0.979603843890959,0,0.0300000000000002,183.3
2003-06-06,2.5083263874192907,20.878,3.37,2.1,2.116991643454047,1.0366692321060602,0,0.0,183.3
2003-06-13,0.0860508197876086,20.814,3.13,2.03,2.116991643454047,1.0321332936626004,0,-0.2400000000000002,183.3
2003-06-20,0.71615876784068,19.786,3.4,2.18,2.116991643454047,0.9644180152076428,0,0.27,183.3
2003-06-27,-1.9554310769959728,20.14,3.58,2.2,2.116991643454047,0.9889759139679344,0,0.1800000000000001,183.3
2003-07-04,0.9710968622244298,19.35,3.67,2.35,2.116991643454047,0.9483202234801148,0,0.0899999999999998,183.3
2003-07-11,1.2620475081006166,19.226,3.66,2.37,2.116991643454047,0.9602197527781244,0,-0.0099999999999997,183.3
2003-07-18,-0.4828989173344067,19.646,4.0,2.49,2.284122562674096,1.0010445593742834,0,0.3399999999999998,183.6
2003-07-25,0.5396030797769846,18.788,4.22,2.7,2.17028380634392,0.9590362675786732,0,0.2199999999999997,183.6
2003-08-01,-1.8554460285192145,19.224,4.44,2.59,2.17028380634392,0.99851967276977,0,0.2200000000000006,183.6
2003-08-08,-0.2611842569839373,21.06,4.27,2.55,2.17028380634392,1.095676603714687,0,-0.1700000000000008,183.6
2003-08-15,1.33797969449021,18.64,4.55,2.7,2.33722871452422,0.947178536040042,0,0.2800000000000002,183.9
2003-08-22,0.2412523534241595,18.05,4.48,2.51,2.2234574763757564,0.9290714432777436,0,-0.0699999999999994,183.9
2003-08-29,1.5054490407211407,19.052,4.45,2.5,2.2234574763757564,0.9900485878348532,0,-0.0300000000000002,183.9
2003-09-05,1.327368255591388,18.835,4.35,2.63,2.2234574763757564,0.9809640373948596,0,-0.1000000000000005,183.9
2003-09-12,-0.2702209465573202,19.01,4.27,2.61,2.2234574763757564,1.0196173082853963,0,-0.08,183.9
2003-09-19,1.7346871641922057,18.114,4.17,2.47,2.55697609783212,0.9667631793133816,0,-0.0999999999999996,184.5
2003-09-26,-3.806819587319199,20.966,4.04,2.44,2.216066481994461,1.1180226900054655,0,-0.1299999999999999,184.5
2003-10-03,3.3104279287967,21.152,4.21,2.56,2.216066481994461,1.099876503087423,0,0.1699999999999999,184.5
2003-10-10,0.797211555318178,19.074,4.29,2.64,2.216066481994461,0.9628227455137428,0,0.08,184.5
2003-10-17,0.1213694414771371,17.4675,4.41,2.51,2.4930747922437657,0.881017829672408,0,0.1200000000000001,185.0
2003-10-24,-1.001608036730561,17.330000000000002,4.24,2.48,2.3230088495575174,0.881266725570338,0,-0.1699999999999999,185.0
2003-10-31,2.118739834741024,16.746000000000002,4.33,2.48,2.3230088495575174,0.8928402433904044,0,0.0899999999999998,185.0
2003-11-07,0.2379343580001247,16.726,4.48,2.44,2.3230088495575174,0.9474138846603176,0,0.1500000000000003,185.0
2003-11-14,-0.2715494020790188,16.945,4.22,2.38,2.3230088495575174,0.9928298874314296,0,-0.2600000000000007,185.0
2003-11-21,-1.4347547616836651,18.994,4.15,2.31,2.0408163265306145,1.1214666332088503,0,-0.0699999999999994,185.0
2003-11-28,2.2138862169075457,16.675,4.34,2.28,2.0408163265306145,0.960942790047687,0,0.1899999999999995,185.0
2003-12-05,0.3118549405025428,16.612000000000002,4.23,2.35,2.0408163265306145,0.9582924718777042,0,-0.1099999999999994,185.0
2003-12-12,1.1907691614166271,17.036,4.26,2.42,2.0408163265306145,0.9843700343801464,0,0.0299999999999993,185.0
2003-12-19,1.3517808975771484,16.264,4.15,2.33,1.7079889807162465,0.9385287880317958,0,-0.1099999999999994,184.6
2003-12-26,0.6641173774876163,16.884999999999998,4.17,2.35,1.7079889807162465,1.0143121029630406,0,0.0199999999999995,184.6
2004-01-02,1.1488347965604273,17.825,4.38,2.44,1.7079889807162465,1.0674132071799631,0,0.2099999999999999,184.6
2004-01-09,1.2070587758521656,16.416,4.11,2.43,1.7079889807162465,0.9655050727834144,0,-0.2699999999999996,184.6
2004-01-16,1.6018015561445995,16.434,4.04,2.34,1.9283746556473915,0.9754562991541772,0,-0.0700000000000002,185.0
2004-01-23,0.1509078406213504,14.775,4.09,2.38,1.8722466960352515,0.8747779751332149,0,0.0499999999999998,185.0
2004-01-30,-0.9127978187210783,16.09,4.16,2.32,1.8722466960352515,0.9833460656990068,0,0.0700000000000002,185.0
2004-02-06,1.0281757916957843,17.206,4.12,2.35,1.8722466960352515,1.0801851997174918,0,-0.04,185.0
2004-02-13,0.2669019568466213,15.722,4.05,2.35,1.8722466960352515,0.9749321758003254,0,-0.0700000000000002,185.0
2004-02-20,-0.1483730422365159,15.7075,4.1,2.35,2.312775330396488,0.9849042998448104,0,0.0499999999999998,185.8
2004-02-27,0.0725416319509175,15.3,3.99,2.33,1.975850713501659,0.9455315138546632,0,-0.1099999999999994,185.8
2004-03-05,1.0411064820283975,14.546,3.85,2.28,1.975850713501659,0.9100421518561675,0,-0.1400000000000001,185.8
2004-03-12,-3.136943063293152,18.006,3.78,2.24,1.975850713501659,1.175412685331005,0,-0.0700000000000002,185.8
2004-03-19,-0.9628954469036,19.452,3.8,2.24,2.250274423710219,1.2241757723078377,0,0.02,186.3
2004-03-26,-0.1549830288633646,19.454,3.85,2.26,1.6366612111292866,1.1561868536788305,0,0.0500000000000002,186.3
2004-04-02,3.0458637813217893,16.362000000000002,4.15,2.29,1.6366612111292866,0.9158946514036218,0,0.3000000000000002,186.3
2004-04-09,-0.218084635526361,15.5775,4.21,2.33,1.6366612111292866,0.850369844692524,0,0.0599999999999996,186.3
2004-04-16,-0.413401077795672,15.768,4.37,2.34,2.127659574468077,0.8902753174160674,0,0.1600000000000001,187.2
2004-04-23,0.5279338549553536,15.262,4.48,2.19,1.7944535073409318,0.9089731468177452,0,0.1100000000000003,187.2
2004-04-30,-2.919509685304522,15.984,4.53,2.22,1.7944535073409318,1.015348700561383,0,0.0499999999999998,187.2
2004-05-07,-0.7766727424379338,16.824,4.79,2.15,1.7944535073409318,1.0751619628863345,0,0.2599999999999998,187.2
2004-05-14,-0.2730499802789832,18.762,4.79,2.2,2.0119630233822683,1.1756007393715342,0,0.0,187.6
2004-05-21,-0.1952991396811043,19.076,4.76,2.16,2.345881069285305,1.141728513287048,0,-0.0300000000000002,187.6
2004-05-28,2.479973084611564,16.157999999999998,4.66,2.12,2.345881069285305,0.9148713302947084,0,-0.0999999999999996,187.6
2004-06-04,0.1623965986577547,16.5475,4.78,2.08,2.345881069285305,0.9346229878565376,0,0.1200000000000001,187.6
2004-06-11,1.2445408198775043,15.2075,4.81,2.0,2.345881069285305,0.8623048190123824,0,0.0299999999999993,187.6
2004-06-18,-0.1275837645739019,15.21,4.72,1.91,3.000545553737033,0.9082088104017078,0,-0.0899999999999998,188.8
2004-06-25,-0.0519784506141318,14.71,4.66,1.92,3.000545553737033,0.9321483452941084,0,-0.0599999999999996,188.8
2004-07-02,-0.7977617305289564,15.232,4.48,1.94,3.000545553737033,0.9878881232265908,0,-0.1799999999999997,188.8
2004-07-09,-1.1169512728610664,16.009999999999998,4.49,1.94,3.000545553737033,1.0609763169012334,0,0.0099999999999997,188.8
2004-07-16,-1.026234787969471,14.446000000000002,4.38,1.84,3.327877795962908,0.9447696282005168,0,-0.1100000000000003,189.4
2004-07-23,-1.3791720711587518,15.6,4.45,1.76,3.159041394335516,1.0331467929401636,0,0.0700000000000002,189.4
2004-07-30,1.428836331147476,16.2,4.5,1.82,3.159041394335516,1.0573032241221774,0,0.0499999999999998,189.4
2004-08-06,-3.4264605347861354,17.054,4.24,1.84,3.159041394335516,1.095733744538679,0,-0.2599999999999998,189.4
2004-08-13,0.0780170632495913,18.292,4.22,1.75,3.159041394335516,1.1558925750394946,0,-0.0200000000000004,189.4
2004-08-20,3.150819423302642,16.756,4.24,1.78,2.9363784665579207,0.998183063771483,0,0.0200000000000004,189.3
2004-08-27,0.8576541316247743,15.162,4.23,1.75,2.9363784665579207,0.8879388597698457,0,-0.0099999999999997,189.3
2004-09-03,0.5289893432972814,14.766,4.3,1.69,2.9363784665579207,0.8780922930542341,0,0.0699999999999994,189.3
2004-09-10,0.9240087836518862,13.975,4.19,1.69,2.9363784665579207,0.8603176557498153,0,-0.1099999999999994,189.3
2004-09-17,0.4119514468804874,13.958000000000002,4.14,1.61,2.990755845568249,0.9204240096275904,0,-0.0500000000000007,189.4
2004-09-24,-1.6339606290133537,14.382,4.04,1.42,2.655826558265595,0.9942448281225696,0,-0.0999999999999996,189.4
2004-10-01,1.9268374242813024,13.55,4.21,1.58,2.655826558265595,0.9495278639126856,0,0.1699999999999999,189.4
2004-10-08,-0.8272192091526742,14.038,4.15,1.54,2.655826558265595,1.0051373847668486,0,-0.0599999999999996,189.4
2004-10-15,-1.2422748760928748,15.485,4.07,1.54,2.655826558265595,1.1074953511657846,0,-0.08,189.4
2004-10-22,-1.1243423106384487,14.902,4.0,1.45,2.540540540540537,1.0374728048037594,0,-0.0700000000000002,189.7
2004-10-29,3.1449031015222007,16.07,4.05,1.49,2.540540540540537,1.108753773178094,0,0.0499999999999998,189.7
2004-11-05,3.1826308907676903,14.86,4.21,1.41,2.540540540540537,0.9825605421935696,0,0.1600000000000001,189.7
2004-11-12,1.5435141807539132,13.455,4.2,1.34,2.540540540540537,0.8777337443123442,0,-0.0099999999999997,189.7
2004-11-19,-1.167913189133052,13.256,4.2,1.25,3.189189189189201,0.8943613271037497,0,0.0,190.9
2004-11-26,1.0518361290961842,12.7875,4.24,1.21,3.189189189189201,0.8873891847816658,0,0.04,190.9
2004-12-03,0.7204176514917116,13.09,4.27,1.33,3.189189189189201,0.9632348206812182,0,0.0299999999999993,190.9
2004-12-10,-0.26612858184486,13.138,4.16,1.21,3.189189189189201,0.9993059319052644,0,-0.1099999999999994,190.9
2004-12-17,0.5218814117739834,12.368,4.21,1.18,3.35135135135134,0.946443090402992,0,0.0499999999999998,191.2
2004-12-24,1.3339519646860865,11.515,4.23,1.21,3.5752979414951147,0.8963967032218515,0,0.0200000000000004,191.2
2004-12-31,0.1479212196439538,12.322,4.24,1.16,3.5752979414951147,0.9835764602582264,0,0.0099999999999997,191.2
2005-01-07,-2.1230858147456733,13.844,4.29,1.09,3.5752979414951147,1.1222665828992968,0,0.0499999999999998,191.2
2005-01-14,-0.1407803098566362,12.85,4.23,0.99,3.5752979414951147,1.0269935463246018,0,-0.0599999999999996,191.2
2005-01-21,-1.4056346992473268,13.46,4.16,1.0,3.297297297297286,1.0654845540361364,0,-0.0700000000000002,191.1
2005-01-28,0.2988337956250753,13.726,4.16,0.91,3.297297297297286,1.046268770485555,0,0.0,191.1
2005-02-04,2.703698635890084,11.902,4.09,0.8,3.297297297297286,0.8835931700074238,0,-0.0700000000000002,191.1
2005-02-11,0.188691842761135,11.654,4.1,0.76,3.297297297297286,0.8975316723786052,0,0.0099999999999997,191.1
2005-02-18,-0.3078140593638645,11.368,4.27,0.82,3.35135135135134,0.8961412636474715,0,0.1699999999999999,191.2
2005-02-25,0.8139240152690741,12.1475,4.27,0.73,2.960172228202373,0.9987667009249744,0,0.0,191.3
2005-03-04,0.8874249852094174,12.297999999999998,4.32,0.75,2.960172228202373,1.045048490062989,0,0.0500000000000007,191.3
2005-03-11,-1.8034267625567035,12.53,4.56,0.83,2.960172228202373,1.055880339179439,0,0.2399999999999993,191.3
2005-03-18,-0.8691030616754802,13.092000000000002,4.51,0.79,2.960172228202373,1.083248006453815,0,-0.0499999999999998,191.3
2005-03-25,-1.532381800919036,13.84,4.6,0.72,3.059581320450877,1.1057072951515454,0,0.0899999999999998,192.0
2005-04-01,0.1280497126332269,13.998,4.46,0.71,3.059581320450877,1.0817619783616692,0,-0.1399999999999996,192.0
2005-04-08,0.7059225621817822,13.178,4.5,0.73,3.059581320450877,0.9860082304526748,0,0.04,192.0
