Date,SP500_Returns,VIX,Treasury_10Y,Yield_Spread,SP500_Volatility
2001-09-28,7.78007398664291,34.95,4.6,1.74,1.89142760198847
2001-10-05,2.924286240322349,32.04,4.52,1.81,1.98367962335096
2001-10-12,1.8919542495537955,33.3,4.68,1.87,2.036025068781425
2001-10-19,-1.6644568807723137,34.466,4.63,1.86,1.687656859539053
2001-10-26,2.899914805045478,30.616000000000003,4.53,1.9,1.1738437922235263
2001-11-02,-1.5761250043513253,32.336,4.37,1.89,1.2634411344976189
2001-11-09,3.0454478393037165,28.898000000000003,4.34,1.89,1.2609091151763785
2001-11-16,1.6370437522745585,25.915,4.91,1.82,1.199889805804773
2001-11-23,1.0266492034956445,24.005000000000003,5.04,1.84,1.1453842232190845
2001-11-30,-0.9466779362631071,24.542,4.78,1.94,1.0743289041833743
2001-12-07,1.655194017295636,24.014,5.2,2.01,0.983863203965387
2001-12-14,-3.0406446453721148,25.266,5.24,2.04,1.0657477642285036
2001-12-21,1.9410776956058085,23.26,5.12,1.95,1.0786858493917155
2001-12-28,1.40886938277347,21.975,5.15,1.99,0.9942792394861348
2002-01-04,0.989646176731207,22.075,5.18,1.99,0.9147146350997112
2002-01-11,-2.2950792705869194,22.172,4.92,2.16,0.7539480701364487
2002-01-18,-1.5729765987497757,22.9,4.94,2.03,0.7240041749983466
2002-01-25,0.5055138849870744,21.9125,5.1,1.93,0.7847032324228965
2002-02-01,-0.9776999363409256,22.184,5.02,1.94,0.9690702555859166
2002-02-08,-2.315093708712068,24.956,4.9,1.95,1.1507873199433725
2002-02-15,0.7261392075083917,21.678,4.86,1.89,1.233453706918358
2002-02-22,-1.2987091953373664,23.4375,4.84,1.87,1.2963684481374735
2002-03-01,3.848277250962684,21.312,4.98,1.8,1.3044869618418888
2002-03-08,2.8742360224437213,20.01,5.33,1.73,1.2327475735038995
2002-03-15,0.1588902863359109,19.302,5.35,1.72,1.1691075388121583
2002-03-22,-1.4972287247088212,18.294,5.4,1.63,1.0495401103549458
2002-03-29,-0.1140364393766302,17.9275,5.42,1.7,1.0128760462709938
2002-04-05,-2.1492285852987347,19.4,5.22,1.73,0.7852586955178569
2002-04-12,-1.0438815126529222,19.398000000000003,5.18,1.77,0.7976884868795916
2002-04-19,1.2745190462032596,18.79,5.21,1.85,0.9875782808698608
2002-04-26,-4.341574673012206,20.782,5.08,1.86,0.9999131687590166
2002-05-03,-0.2684975399823042,21.256,5.08,1.91,1.0561540049393012
2002-05-10,-1.717863535943831,21.772,5.15,1.96,1.2941071524115186
2002-05-17,4.891039352370918,19.092,5.27,1.86,1.4589656624981953
2002-05-24,-2.05767449864509,19.2,5.16,1.88,1.47844843063855
2002-05-31,-1.538994710121011,20.3225,5.08,1.86,1.4624061053077362
2002-06-07,-3.711788969380159,23.508000000000003,5.1,1.94,1.402606514259575
2002-06-14,-1.9717194814723449,24.66,4.83,1.91,1.0820029886097025
2002-06-21,-1.7999150705636624,25.93,4.79,1.91,1.2251521589669334
2002-06-28,0.0687458464637025,26.986,4.86,1.96,1.2876694370612936
2002-07-05,-0.0798102707056047,28.15,4.9,2.0,1.4129804642982464
2002-07-12,-6.839025372821528,31.872000000000003,4.63,2.07,1.7357508360445852
2002-07-19,-7.992274007498912,36.084,4.61,2.13,1.7221632906809998
2002-07-26,0.6004160254165392,40.286,4.43,2.23,2.229479020226868
2002-08-02,1.3367059495248412,34.704,4.33,2.34,2.7626860718237656
2002-08-09,5.137464699130812,39.5,4.27,2.17,2.839955665829791
2002-08-16,2.215399339484403,32.694,4.32,2.04,2.9359900509561685
2002-08-23,1.3017179243591803,28.7,4.25,2.06,2.503342465996727
2002-08-30,-2.6348211650302766,31.926,4.14,2.0,2.140600823419676
2002-09-06,-2.4179401396145828,38.15,4.05,1.97,2.021990760826605
2002-09-13,-0.4597710567094015,35.932,3.92,1.85,1.831695032740067
2002-09-20,-4.992075053329714,38.38,3.79,1.85,1.6460051738723227
2002-09-27,-2.131562854896485,37.82,3.69,1.87,1.698222645583248
2002-10-04,-3.237968283288939,37.482,3.69,1.91,1.927294923918653
2002-10-11,4.339352655922757,39.80800000000001,3.83,1.98,2.085254264929268
2002-10-18,5.874396266576287,34.4125,4.14,2.05,2.6463538935683832
2002-10-25,1.499339606507899,32.886,4.12,2.14,2.5840921925408487
2002-11-01,0.3687403184503113,31.002,4.01,2.25,2.3029005846245783
2002-11-08,-0.6903782173000805,30.722,3.85,1.98,1.989775396067858
2002-11-15,1.6865264792194967,29.285,4.05,2.14,1.4064236567052162
2002-11-22,2.277345252841778,25.472,4.18,2.08,1.2745911398595855
2002-11-29,0.6189898276487416,26.1975,4.22,2.14,1.3432083994532904
2002-12-06,-2.571799633949423,28.738,4.09,2.2,1.4252836793218733
2002-12-13,-2.493888656050302,28.554,4.07,2.2,1.4234119839969408
2002-12-20,0.7060337989355903,27.622000000000003,3.97,2.21,1.433792936342403
2002-12-27,-2.2729285890860096,27.4025,3.83,2.23,1.2790573160210277
2003-01-03,3.791409814458424,27.0775,4.05,2.26,1.248168542186343
2003-01-10,2.088948800641988,24.828,4.16,2.37,1.403084086556175
2003-01-17,-2.780380760880863,25.138,4.05,2.35,1.331832614132031
2003-01-24,-4.477810948452376,28.91,3.94,2.28,1.3767301816956106
2003-01-31,-0.6617148880287638,32.074,4.0,2.28,1.525465468414762
2003-02-07,-3.039617785973814,32.836,3.96,2.33,1.326297338621552
2003-02-14,0.626741577183032,33.664,3.95,2.33,1.2422533925603647
2003-02-21,1.5906248761773378,30.9575,3.9,2.27,1.4062537371180563
2003-02-28,-0.8276593887474704,31.164,3.71,2.18,1.274600748076282
2003-03-07,-1.4575295024410462,31.018,3.63,2.24,1.195148394895296
2003-03-14,0.5284181019685974,32.634,3.72,2.16,1.3966061356040798
2003-03-21,7.502965069025747,30.566000000000003,4.11,2.31,1.5949960308202464
2003-03-28,-3.60463711577248,28.616000000000003,3.92,2.36,1.7534462537402196
2003-04-04,1.7776462751520006,28.574,3.96,2.41,1.803020288333972
2003-04-11,-1.200431027597737,26.546,4.0,2.35,1.640190864161945
2003-04-18,2.911439554563544,22.4975,3.98,2.27,1.447133395376432
2003-04-25,0.5852839554070011,20.916,3.91,2.34,1.254917155919142
2003-05-02,3.4790466968755984,21.006,3.94,2.38,1.1681072823639886
2003-05-09,0.3580289860550589,20.772,3.69,2.24,1.1048835063006028
2003-05-16,1.1666914819594698,19.414,3.46,2.08,1.055009585036968
2003-05-23,-1.1733577499815628,20.392000000000003,3.34,1.96,1.0665997379491066
2003-05-30,3.254329858528604,19.98,3.37,2.04,1.018923055840644
2003-06-06,2.5083263874192907,20.878,3.37,2.1,1.0073771710649662
2003-06-13,0.0860508197876086,20.814,3.13,2.03,1.0051721230103208
2003-06-20,0.71615876784068,19.786,3.4,2.18,0.986341707940881
2003-06-27,-1.9554310769959728,20.14,3.58,2.2,1.0305747983682352
2003-07-04,0.9710968622244298,19.35,3.67,2.35,1.020499334622952
2003-07-11,1.2620475081006166,19.226,3.66,2.37,1.0780756746085225
2003-07-18,-0.4828989173344067,19.646,4.0,2.49,0.9876569210398436
2003-07-25,0.5396030797769846,18.788,4.22,2.7,1.013955779086547
2003-08-01,-1.8554460285192145,19.224,4.44,2.59,1.0097563991140164
2003-08-08,-0.2611842569839373,21.06,4.27,2.55,0.931309580555569
2003-08-15,1.33797969449021,18.64,4.55,2.7,0.907104610778706
2003-08-22,0.2412523534241595,18.05,4.48,2.51,0.7763340071352032
2003-08-29,1.5054490407211407,19.052,4.45,2.5,0.6899619712295619
2003-09-05,1.327368255591388,18.835,4.35,2.63,0.5938244238304219
2003-09-12,-0.2702209465573202,19.01,4.27,2.61,0.6549037653684987
2003-09-19,1.7346871641922057,18.114,4.17,2.47,0.7299216855479732
2003-09-26,-3.806819587319199,20.966,4.04,2.44,0.8830956625304239
2003-10-03,3.3104279287967,21.152,4.21,2.56,1.020023756509543
2003-10-10,0.797211555318178,19.074,4.29,2.64,1.025584506638051
2003-10-17,0.1213694414771371,17.4675,4.41,2.51,0.966014277510488
2003-10-24,-1.001608036730561,17.330000000000002,4.24,2.48,0.8952674005593273
2003-10-31,2.118739834741024,16.746000000000002,4.33,2.48,0.7614863107033558
2003-11-07,0.2379343580001247,16.726,4.48,2.44,0.6562831306761322
2003-11-14,-0.2715494020790188,16.945,4.22,2.38,0.7066285937951738
2003-11-21,-1.4347547616836651,18.994,4.15,2.31,0.7134476965513519
2003-11-28,2.2138862169075457,16.675,4.34,2.28,0.7332713425642342
2003-12-05,0.3118549405025428,16.612000000000002,4.23,2.35,0.7317101630776872
2003-12-12,1.1907691614166271,17.036,4.26,2.42,0.7545363843161856
2003-12-19,1.3517808975771484,16.264,4.15,2.33,0.7108816167751548
2003-12-26,0.6641173774876163,16.884999999999998,4.17,2.35,0.6144566424645903
2004-01-02,1.1488347965604273,17.825,4.38,2.44,0.6087840259870476
2004-01-09,1.2070587758521656,16.416,4.11,2.43,0.5860092470145272
2004-01-16,1.6018015561445995,16.434,4.04,2.34,0.562970384752034
2004-01-23,0.1509078406213504,14.775,4.09,2.38,0.5455487817781656
2004-01-30,-0.9127978187210783,16.09,4.16,2.32,0.6753788949383633
2004-02-06,1.0281757916957843,17.206,4.12,2.35,0.694656671560703
2004-02-13,0.2669019568466213,15.722,4.05,2.35,0.7164768424231194
2004-02-20,-0.1483730422365159,15.7075,4.1,2.35,0.7476029723829618
2004-02-27,0.0725416319509175,15.3,3.99,2.33,0.6469286468996029
2004-03-05,1.0411064820283975,14.546,3.85,2.28,0.597160612063309
2004-03-12,-3.136943063293152,18.006,3.78,2.24,0.6282540127709677
2004-03-19,-0.9628954469036,19.452,3.8,2.24,0.7976975035877956
2004-03-26,-0.1549830288633646,19.454,3.85,2.26,0.9070047445675116
2004-04-02,3.0458637813217893,16.362000000000002,4.15,2.29,0.9880091405569708
2004-04-09,-0.218084635526361,15.5775,4.21,2.33,0.9573578920484058
2004-04-16,-0.413401077795672,15.768,4.37,2.34,0.8178326791746036
2004-04-23,0.5279338549553536,15.262,4.48,2.19,0.7732516030624447
2004-04-30,-2.919509685304522,15.984,4.53,2.22,0.7644516175634182
2004-05-07,-0.7766727424379338,16.824,4.79,2.15,0.7855151810480157
2004-05-14,-0.2730499802789832,18.762,4.79,2.2,0.8143030525743864
2004-05-21,-0.1952991396811043,19.076,4.76,2.16,0.7475907057759322
2004-05-28,2.479973084611564,16.157999999999998,4.66,2.12,0.7336580498111739
2004-06-04,0.1623965986577547,16.5475,4.78,2.08,0.6954889969325081
2004-06-11,1.2445408198775043,15.2075,4.81,2.0,0.6733930047052149
2004-06-18,-0.1275837645739019,15.21,4.72,1.91,0.6926396022797577
2004-06-25,-0.0519784506141318,14.71,4.66,1.92,0.6581602648435528
2004-07-02,-0.7977617305289564,15.232,4.48,1.94,0.6426548127580565
2004-07-09,-1.1169512728610664,16.009999999999998,4.49,1.94,0.590716734089632
2004-07-16,-1.026234787969471,14.446000000000002,4.38,1.84,0.5001661208965931
2004-07-23,-1.3791720711587518,15.6,4.45,1.76,0.5307824018621241
2004-07-30,1.428836331147476,16.2,4.5,1.82,0.5936601163208078
2004-08-06,-3.4264605347861354,17.054,4.24,1.84,0.6240604199167752
2004-08-13,0.0780170632495913,18.292,4.22,1.75,0.7883402534886065
2004-08-20,3.150819423302642,16.756,4.24,1.78,0.8750186896165462
2004-08-27,0.8576541316247743,15.162,4.23,1.75,0.8463501984210202
2004-09-03,0.5289893432972814,14.766,4.3,1.69,0.8096342596073651
2004-09-10,0.9240087836518862,13.975,4.19,1.69,0.6554577477994672
2004-09-17,0.4119514468804874,13.958000000000002,4.14,1.61,0.5350045991041
2004-09-24,-1.6339606290133537,14.382,4.04,1.42,0.5722680975062064
2004-10-01,1.9268374242813024,13.55,4.21,1.58,0.6186951591980356
2004-10-08,-0.8272192091526742,14.038,4.15,1.54,0.652820844675231
2004-10-15,-1.2422748760928748,15.485,4.07,1.54,0.7096450351637013
2004-10-22,-1.1243423106384487,14.902,4.0,1.45,0.7120394045458319
2004-10-29,3.1449031015222007,16.07,4.05,1.49,0.7715788788868355
2004-11-05,3.1826308907676903,14.86,4.21,1.41,0.7667505949523628
2004-11-12,1.5435141807539132,13.455,4.2,1.34,0.7429258725546657
2004-11-19,-1.167913189133052,13.256,4.2,1.25,0.7105459351983618
2004-11-26,1.0518361290961842,12.7875,4.24,1.21,0.6574817107374932
2004-12-03,0.7204176514917116,13.09,4.27,1.33,0.6529598367267067
2004-12-10,-0.26612858184486,13.138,4.16,1.21,0.6145310494364853
2004-12-17,0.5218814117739834,12.368,4.21,1.18,0.6240868363004386
2004-12-24,1.3339519646860865,11.515,4.23,1.21,0.5851485458703582
2004-12-31,0.1479212196439538,12.322,4.24,1.16,0.5625043540092783
2005-01-07,-2.1230858147456733,13.844,4.29,1.09,0.5616241577726615
2005-01-14,-0.1407803098566362,12.85,4.23,0.99,0.5405777216436995
2005-01-21,-1.4056346992473268,13.46,4.16,1.0,0.6087567227647515
2005-01-28,0.2988337956250753,13.726,4.16,0.91,0.6068224761480033
2005-02-04,2.703698635890084,11.902,4.09,0.8,0.6240784470819586
2005-02-11,0.188691842761135,11.654,4.1,0.76,0.6399851210037774
2005-02-18,-0.3078140593638645,11.368,4.27,0.82,0.5581268217347322
2005-02-25,0.8139240152690741,12.1475,4.27,0.73,0.6309694634880972
2005-03-04,0.8874249852094174,12.297999999999998,4.32,0.75,0.6618290967760208
2005-03-11,-1.8034267625567035,12.53,4.56,0.83,0.6606721853758695
2005-03-18,-0.8691030616754802,13.092000000000002,4.51,0.79,0.6945128354396647
2005-03-25,-1.532381800919036,13.84,4.6,0.72,0.6514049714296113
2005-04-01,0.1280497126332269,13.998,4.46,0.71,0.6179245193039022
2005-04-08,0.7059225621817822,13.178,4.5,0.73,0.6188458811831705
2005-04-15,-3.2661664112339395,13.772,4.27,0.73,0.6506881518721445
2005-04-22,0.8314225237258999,15.646,4.26,0.64,0.8251046385156018
2005-04-29,0.4105458189074262,15.313999999999998,4.21,0.55,0.9377998810572156
2005-05-06,1.253403665644348,14.306,4.28,0.55,0.9833467255588182
2005-05-13,-1.4769221085405015,15.11,4.12,0.51,0.9750526786508864
2005-05-20,3.052725529930367,14.068,4.13,0.44,0.8664176296363474
2005-05-27,0.7988026172117468,12.522,4.08,0.44,0.7024223992091103
2005-06-03,-0.2302348803094323,12.41,3.98,0.41,0.6471484053463474
2005-06-10,0.1747433810624254,12.282,4.05,0.34,0.5887696758389681
2005-06-17,1.573309280149804,11.506,4.09,0.37,0.4427135998889545
2005-06-24,-2.086347576207681,11.582,3.92,0.33,0.4312557389238414
2005-07-01,0.2408583001044739,11.862,4.06,0.3,0.4815201440471228
2005-07-08,1.4584277820451463,11.9725,4.11,0.33,0.5478464465415551
2005-07-15,1.3252404393145234,10.842,4.18,0.32,0.6017894791318038
2005-07-22,0.4690867124473419,10.588,4.23,0.31,0.61994018686325
2005-07-29,0.0405291467991286,10.908,4.28,0.26,0.5593009934943638
2005-08-05,-0.6287583195249469,12.132,4.4,0.29,0.5295555762670924
2005-08-12,0.3237039970705124,12.63,4.24,0.19,0.5335865924428923
2005-08-19,-0.8680218129037076,13.184,4.21,0.18,0.5697796113860004
2005-08-26,-1.1978245500539275,13.675999999999998,4.2,0.14,0.542181568783568
2005-09-02,1.072113866654978,13.297999999999998,4.03,0.28,0.5451570954461519
2005-09-09,1.926073509574033,12.59,4.14,0.26,0.5944152026395451
2005-09-16,-0.287555687181884,12.132,4.26,0.29,0.5684392028157087
2005-09-23,-1.827272943318281,12.972,4.25,0.23,0.6229821331522051
2005-09-30,1.11249324002356,12.518,4.34,0.16,0.5976061007407603
2005-10-07,-2.67820351481739,13.952000000000002,4.35,0.17,0.6010501622264119
2005-10-14,-0.7801720824925362,15.7975,4.48,0.21,0.6083094221637586
2005-10-21,-0.5882485470476984,15.148,4.39,0.17,0.6920004745365673
2005-10-28,1.5954754537342186,14.826,4.58,0.18,0.880492616178475
2005-11-04,1.8132341893836168,13.964,4.66,0.19,0.9365868563564684
2005-11-11,0.8867790711855283,12.72,4.55,0.11,0.8851890647827027
2005-11-18,1.406224340600537,11.808,4.5,0.1,0.8216106873941431
2005-11-25,1.6006136617983335,10.815,4.43,0.1,0.6357645942344792
2005-12-02,-0.2499541845308539,11.608,4.52,0.09,0.5212792773838105
2005-12-09,-0.4513517829582314,11.84,4.54,0.11,0.5241866766483472
2005-12-16,0.6312641402207886,10.894,4.45,0.08,0.497632522796844
2005-12-23,0.1057418763548145,10.788,4.38,0.01,0.4768827257701226
2005-12-30,-1.6056307102287448,11.65,4.39,-0.02,0.4518933865527738
2006-01-06,2.9768652273539864,11.205,4.38,0.02,0.5465549110778832
2006-01-13,0.168037205782956,11.072,4.36,0.02,0.5680782114716523
2006-01-20,-2.0285641936875654,12.675,4.37,0.0,0.6144069735797676
2006-01-27,1.7622003060539404,12.9,4.52,0.01,0.7116760876744308
2006-02-03,-1.5338190458675571,12.778,4.54,-0.05,0.6621243264347662
2006-02-10,0.2341685615765421,13.09,4.59,-0.1,0.6378122209928808
2006-02-17,1.5982762418078833,12.28,4.54,-0.12,0.6522201572228103
2006-02-24,0.1701363765247654,11.905,4.58,-0.16,0.5664564838766483
2006-03-03,-0.170623698110317,11.83,4.68,-0.08,0.586277577298767
2006-03-10,-0.4513518649807868,12.45,4.76,0.02,0.562926898830179
2006-03-17,2.0157290481551016,11.512,4.68,0.03,0.5563679801055559
2006-03-24,-0.3289385219449214,11.396,4.67,-0.05,0.536557256209291
2006-03-31,-0.620127891130462,11.39,4.86,0.04,0.4985591789244409
2006-04-07,0.0486539100595484,11.51,4.97,0.08,0.4826746895451725
2006-04-14,-0.4924743251881525,12.5825,5.05,0.09,0.490590011978729
2006-04-21,1.7190047678744549,11.706,5.01,0.11,0.5777846999095033
2006-04-28,-0.0510984633596334,11.738,5.07,0.2,0.5823726456124751
2006-05-05,1.1559521584141308,12.0,5.12,0.18,0.5769356630312159
2006-05-12,-2.603790978531073,12.49,5.19,0.18,0.5779047463068381
2006-05-19,-1.8749389052848064,15.47,5.05,0.09,0.6277055761023815
2006-05-26,1.036282059557725,16.619999999999997,5.06,0.1,0.6835508672149201
2006-06-02,0.6296038236033752,15.985,5.0,0.08,0.832937859881521
2006-06-09,-2.7883376047488584,17.652,4.98,-0.03,0.8941107596454139
2006-06-16,-0.0606891109152463,19.876,5.13,-0.03,0.9278431201277288
2006-06-23,-0.5625100949845363,16.362000000000002,5.23,-0.04,0.9977877721503712
2006-06-30,2.0650824565588533,14.783999999999995,5.15,-0.01,0.9702131633954256
2006-07-07,-0.3715927322127776,13.705,5.14,-0.03,0.9509528645380813
2006-07-14,-2.313748913359281,15.498,5.07,-0.01,0.9115462916771092
2006-07-21,0.3308597356558529,17.107999999999997,5.05,-0.03,0.8702006202106464
2006-07-28,3.0847631248046348,14.744,5.0,0.02,0.953566310371024
2006-08-04,0.0633480499398375,14.628,4.91,0.0,0.8547030470261665
2006-08-11,-0.9864303449915734,14.884,4.97,0.01,0.7950598926152405
2006-08-18,2.8072105458019525,12.794,4.84,-0.03,0.7057283387024462
2006-08-25,-0.5536422281716469,12.304,4.79,-0.07,0.5284842965199623
2006-09-01,1.2292616239389045,12.19,4.73,-0.04,0.4643296211482489
2006-09-08,-0.922187148096132,13.3525,4.78,-0.02,0.4990766129112789
2006-09-15,1.596710308001703,11.88,4.8,-0.07,0.4767122963035993
2006-09-22,-0.3697925796355528,11.998,4.6,-0.07,0.4454450387057583
2006-09-29,1.6025453550835067,11.786,4.64,-0.07,0.5014972841157481
2006-10-06,1.0285578834066555,12.042,4.7,-0.04,0.4950524075242297
2006-10-13,1.187770337869365,11.245,4.81,-0.06,0.4761258886043136
2006-10-20,0.2182144725036972,11.138,4.79,-0.08,0.4777770659021305
2006-10-27,0.638608095154547,10.776,4.68,-0.08,0.4287395586899722
2006-11-03,-0.9467464326733066,11.278,4.72,-0.1,0.4484089515049751
2006-11-10,1.21673935291553,10.96,4.59,-0.14,0.469445241109596
2006-11-17,1.4700504307997295,10.376,4.61,-0.15,0.4603993883302866
2006-11-24,-0.0178418504647281,10.185,4.55,-0.18,0.4472079038013429
2006-12-01,-0.3026510854886921,11.464,4.43,-0.09,0.5232391339442649
2006-12-08,0.940066674544182,11.714,4.56,-0.12,0.5107962806011145
2006-12-15,1.2235431267521912,10.312,4.6,-0.13,0.4973766489346361
2006-12-22,-1.144283573271487,10.61,4.63,-0.08,0.5237543422198627
2006-12-29,0.5344664585263281,11.1125,4.71,-0.11,0.4292253085956775
2007-01-05,-0.6056608330319513,11.896666666666668,4.65,-0.11,0.3983381875439313
2007-01-12,1.4910882460723365,11.28,4.77,-0.11,0.3981985809380318
2007-01-19,-0.0160743446974254,10.645,4.78,-0.15,0.3862804729790377
2007-01-26,-0.5816110652962281,10.67,4.88,-0.11,0.4392796944536785
2007-02-02,1.8429425211744064,10.644,4.83,-0.11,0.4783745027270248
2007-02-09,-0.713202656067391,10.612,4.79,-0.13,0.467092622604457
2007-02-16,1.2155250654721117,10.484,4.69,-0.14,0.5120872957769316
2007-02-23,-0.2988648569950625,10.3,4.68,-0.14,0.469374637304292
2007-03-02,-4.411545011047979,15.862,4.52,-0.04,0.7889854303174784
2007-03-09,1.1296323722816526,15.842,4.59,-0.07,0.975300891307484
2007-03-16,-1.1327033044104762,16.522,4.55,-0.03,1.061934595268562
2007-03-23,3.544470666598376,13.185999999999998,4.62,0.02,1.1615799933815611
2007-03-30,-1.0618963836719453,14.28,4.65,0.07,0.953689793681838
2007-04-06,1.6117016912399196,13.615,4.68,0.05,0.7899244987906657
2007-04-13,0.6296036570363261,12.844,4.76,0.0,0.6714095838011409
2007-04-20,2.16815228890348,12.23,4.68,0.04,0.5497753626488284
2007-04-27,0.65483011843539,12.922,4.71,0.04,0.4868759510646693
2007-05-04,0.77305944456032,13.362,4.65,-0.03,0.498041695951243
2007-05-11,0.0152748017093085,13.158,4.67,-0.04,0.5236595135492965
2007-05-18,1.1222913761702369,13.547999999999998,4.81,-0.01,0.5824407194878921
2007-05-25,-0.4610093272861548,13.404,4.86,0.01,0.5747601625916079
2007-06-01,1.3597399020364165,13.0475,4.95,-0.02,0.5720616359530429
2007-06-08,-1.866118340525757,14.738,5.12,0.11,0.6458392265106814
2007-06-15,1.674105706068563,14.738,5.16,0.11,0.7565735469864402
2007-06-22,-1.9798928123122888,14.18,5.14,0.22,0.8290999241601508
2007-06-29,0.0525714088877693,16.568,5.03,0.16,0.8724098416694378
2007-07-06,1.8019733435492349,15.13,5.19,0.2,0.8666335253739512
2007-07-13,1.441419424370216,16.012,5.11,0.17,0.7928909265244494
2007-07-20,-1.1851867577496011,15.88,4.96,0.17,0.7917555086316905
2007-07-27,-4.8986393070868495,19.674,4.8,0.24,0.9041976641290612
2007-08-03,-1.7745565951271636,22.888,4.71,0.25,1.1189433248166307
2007-08-10,1.4360846868401556,24.146,4.81,0.34,1.398970396739929
2007-08-17,-0.5297097744003554,29.148000000000003,4.68,0.5,1.505099082526487
2007-08-24,2.3119946239554823,23.562,4.63,0.33,1.5446609748272748
2007-08-31,-0.3636686495312013,24.254,4.54,0.39,1.5482204925727472
2007-09-07,-1.386708291214378,24.395,4.38,0.48,1.3960772676700757
2007-09-14,2.112067018031194,25.458,4.47,0.42,1.262841147738153
2007-09-21,2.79602492841502,21.262,4.64,0.58,1.238730428108432
2007-09-28,0.065541536949043,18.12,4.59,0.62,1.1177027333041534
2007-10-05,2.0199748367651926,18.096,4.65,0.57,0.9494228710830466
2007-10-12,0.2702946924542537,17.35,4.7,0.47,0.8375867550664804
2007-10-19,-3.916637343635032,19.854,4.41,0.61,0.7536318581427555
2007-10-26,2.3090318267205534,20.716,4.41,0.64,0.8412207556307983
2007-11-02,-1.669402610190307,21.138,4.31,0.65,0.9485794183117472
2007-11-09,-3.706161847935807,25.37,4.23,0.81,1.162507237168008
2007-11-16,0.3467042190128167,25.8975,4.15,0.82,1.4495707330285723
2007-11-23,-1.2366863994454191,25.835,4.01,0.94,1.432360768241589
2007-11-30,2.806973335680918,25.228,3.97,0.93,1.6525269208093802
2007-12-07,1.5879673291274043,22.348000000000003,4.12,1.0,1.601126077659174
2007-12-14,-2.4397592927246303,22.526,4.24,0.93,1.4886746557247634
2007-12-21,1.1246984103541855,21.578,4.18,0.99,1.4223568412841985
2007-12-28,-0.402164481375078,19.565,4.11,0.99,1.177013116146204
2008-01-04,-4.522180453921343,23.025,3.88,1.14,1.1498642442443892
