Date,CSCO_Returns,ADBE_Returns,CVX_Returns,JNJ_Returns,HD_Returns,XOM_Returns,UNH_Returns,JPM_Returns,WMT_Returns,COST_Returns,ORCL_Returns,AAPL_Returns,COP_Returns,VZ_Returns,NKE_Returns,LLY_Returns,NEE_Returns,MCD_Returns,CMCSA_Returns,PEP_Returns,PG_Returns,DHR_Returns,ABT_Returns,TMO_Returns,MRK_Returns,BAC_Returns,WFC_Returns,MSFT_Returns,DIS_Returns,TXN_Returns,AMD_Returns,KO_Returns
1990-01-17,,-1.0869565217391353,-0.5692599620493399,-0.8830022075055233,2.816920850613469,-1.558441558441559,0.0,-0.4255351476292635,-1.1204310825892905,-2.9673590504451064,2.5317129493680035,-4.659517761384057,-1.0471271675943195,-1.3836516537445886,-1.3698905018454055,-0.3816793893129722,0.366300366300365,0.0,0.0,0.0,-0.5444646098003658,0.0,-1.1257161639441016,0.0,-1.5384610338079585,0.5813953488372103,1.8072289156626509,-1.4083593057989563,-1.5642360547638123,-1.3840827526722888,-3.1746031746031744,-0.6849315068493178
1990-01-18,,4.395604395604402,0.7633587786259444,0.8908685968819663,3.424688790615682,1.3192612137203241,-2.3257287014461836,-0.8546975942758439,-1.699716419993036,-1.5290519877675823,2.469205856323242,-2.6314082898591717,0.0,-0.25510197456667383,1.85185185185186,0.5747126436781658,0.36496350364962904,0.3891050583657574,-3.3898538092494546,-0.8368169181797169,1.4598540145985384,0.0,2.087287580074193,0.0,1.388886575345749,-1.4450867052023142,0.0,8.571364671370052,-0.3405259960511775,-2.1052627070349494,0.0,-0.5172308560075445
1990-01-19,,-4.210526315789476,1.5151515151515138,1.324503311258285,1.6556181707333195,1.302083333333326,0.0,-0.4310377571159263,0.2881667979713898,0.31055900621117516,-1.8073836574861502,5.791473547956083,1.5873066304720407,1.0230176364574683,1.8181818181818077,0.0,0.0,-1.1627906976744207,4.386001764799774,1.2658227848101333,-0.7194244604316502,0.0,1.115228975975513,0.7905108571585551,0.6849303815530172,3.8123167155425186,0.0,-0.9209907431115383,-0.22778597842534332,-0.7168457213161616,-1.6393442622950838,0.6932408278820468
1990-01-22,,1.098901098901095,-3.917910447761197,-3.4858387799564294,-2.2801317889514783,-3.3419023136246784,-4.761904761904767,-3.030306333071231,-2.5862068965517238,-4.643962848297212,-4.2944916474159545,-2.9198485929356366,-2.083325948831971,-4.556960850867742,-0.4464013235909614,-2.0952380952380945,-1.8181818181818188,-2.7450980392156876,-3.361374479453183,-2.291669845581057,-2.3550724637681153,-1.7241575021606503,-2.0220350817997335,-0.7843107951688855,-3.571432942204089,-1.6949152542372836,-2.3668639053254448,-3.585729448969399,-3.1963585453462895,-3.249118791354344,0.0,-2.9259998707861667
1990-01-23,,4.347826086956519,1.747572815533971,-0.22573363431150906,1.6666493932425475,0.26595744680850686,-5.000000000000004,-2.67857151980303,0.0,1.9480519480519431,-1.2818723356739392,1.5036633140162348,-1.5957495512826103,1.5915115065812113,0.0,-0.1945525291828787,0.7407407407407307,1.6129032258064502,1.7391464651670185,0.0,-1.855287569573283,1.7544062287724094,-0.9380999919772592,-1.1857662857378437,1.4109409668777273,2.011494252873569,0.0,-1.101858521445298,-1.0613110237969847,-0.37311155404617935,-1.6666666666666718,0.7092198581560183
1990-01-24,,2.083333333333326,-0.1908396946564861,-1.8099547511312264,0.0,-0.2652519893899252,2.6317496048776645,0.4587191121064427,0.5899885059458043,0.6369426751592355,5.843978490066037,0.7406891664035076,0.5405386105499232,-0.7832896090329888,-3.5874429643042993,-0.3898635477582846,-0.3676470588235281,-1.5873015873015928,-2.564122126652646,-0.42643273933695713,0.1890359168241984,-0.8620787510803307,0.37877929508951524,-1.6000042022705219,1.043472369816456,-1.1267605633802802,-1.2121212121212088,1.1141347096843335,0.5959469501466863,-0.7490634991789924,3.3898305084745672,-0.5281582684584119
1990-01-25,,-3.0612244897959218,-1.147227533460804,-2.304147465437789,-2.9508402452016913,-2.127659574468088,1.2819611189094804,-0.913238525390625,-1.7595304768527331,0.6329113924050667,-0.6134082556926934,0.36796034459332105,1.0752757600910101,-0.39473227136126443,-1.3953768295282942,-1.3698630136986356,-0.36900369003689537,-0.40322580645161255,0.0,-1.9271947978444115,-5.283018867924527,-0.8695751738790114,-3.396213878554455,0.0,-1.8932823618287076,-0.2849002849002802,0.6134969325153339,0.0,-0.9478707380618845,0.37733537152322416,0.0,-2.654877772521669
1990-01-26,,1.0526315789473717,-0.3868471953578312,-0.2358490566037763,-1.0134838235676957,1.6304347826086918,-6.329022117114791,-2.304154416127202,0.5969783777077131,0.6289308176100628,0.6171941757202148,-4.029369990100385,-1.5957495512826103,0.26420070969928044,0.9434538067511822,-1.7857142857142905,0.37037037037037646,1.2145748987854255,0.0,-2.183412704020915,0.5976095617529875,-1.7544062287724094,0.9765502853621655,-0.406502533261488,1.0526340595783612,-1.7142857142857126,1.8292682926829285,0.0,-0.2392297755924755,-5.263157894736848,-3.2786885245901676,-1.8181818181818188
1990-01-29,,0.0,0.0,0.0,-1.7064736864757846,0.5347593582887722,-6.757002663581924,-2.3584870521432766,0.5934900289002343,-1.8750000000000044,3.0676692121280658,1.5266185165952573,2.7027038723939745,0.26349558711060705,-2.8037937606134045,0.40404040404040664,0.0,0.0,0.8771973413562506,0.8928639852273212,-0.7920792079207928,0.0,-0.1934225167241843,-0.40816172099714665,0.1736045753517379,-1.1627906976744207,-1.19760479041916,0.8265475824769553,1.558744725158534,-0.7936507936507908,0.0,1.1111111111111072
1990-01-30,,-2.083333333333337,1.1650485436893288,-1.654846335697402,-2.777795845433173,0.0,-5.797106577207334,-2.4154552515002314,-0.8849557522123908,-0.6369426751592355,-2.3810062987790426,2.2554899516858518,2.105255617112234,-0.3942135870136698,-3.36541395920974,-0.2012072434607659,-0.7380073800738018,0.0,-2.6086487941271552,-0.4424812370070308,0.1996007984031989,0.0,-0.19379736446387685,-1.639338034322424,-0.69323979167637,-3.8235294117647034,-2.4242424242424288,-0.2732041039618327,-0.8264411194395138,4.400024414062509,-1.6949152542372836,-2.930402930402931
1990-01-31,,0.0,2.6871401151631558,0.7211538461538547,0.3571530057463912,0.0,13.84646028626455,1.980190391155645,1.4881134033203125,0.9615384615384581,4.87797353186592,0.0,2.5773208640456957,3.1662260624595984,0.49760368616016404,1.814516129032251,1.1152416356877248,4.400000000000004,5.357113024419591,2.222218831380207,1.9920318725099584,2.678602919624584,0.9708947406980695,-0.41666505734133663,0.8726010357783753,2.752293577981657,3.105590062111796,1.369772174001871,-0.833328085397067,2.2988500371238674,0.0,3.9622756670106174
1990-02-01,,1.0638297872340496,-0.37383177570093906,1.9093078758949833,0.35588196261999716,0.0,-2.7028732352545437,0.9708812295443847,-1.1730561156410135,-0.952380952380949,-1.7441351294908647,-1.1028698570372808,3.0150848793527585,0.3836272742910207,-3.9603936463045053,-0.3960396039603964,-0.7352941176470562,1.5325670498084198,-2.542392175383801,1.3043478693538502,0.9765625,1.7391602184139154,0.3846131470131686,-0.4184191927462666,-0.3460160512471222,-1.4880952380952328,-1.8072289156626509,1.3514206930314465,-2.2809122044495256,-1.1236181083723484,0.0,-0.1814992603226706
1990-02-02,,2.1052631578947434,0.7504690431519689,2.3419203747072626,3.1914561406848785,1.8617021276595702,2.7779579162597656,0.48076187717871477,-0.2967178474617027,1.9230769230769162,0.591629833117735,1.8589586543802827,0.0,-0.2547683694020364,4.123708745451471,2.1868787276341894,0.0,0.37735849056603765,-2.6086487941271552,0.8583756756557648,0.7736943907156624,0.0,0.7662725721564456,1.6806767237877107,0.6944349589175891,3.6253776435045237,0.0,0.0,2.9484021360338675,0.0,-3.4482758620689613,0.9091020063920485
1990-02-05,,0.0,0.5586592178770999,-0.6864988558352381,1.3746096721601209,0.26109660574411553,5.405395931374746,-0.47846161613142035,-0.5952562604631728,-1.8867924528301883,-3.5293099260762517,2.1896330600677416,0.0,-1.660284800786882,3.960393646304494,0.0,-0.7407407407407418,0.7518796992481258,0.892792140363774,-0.638297851617764,0.7677543186180413,-0.8547200927038201,-0.38022597460773966,1.6528862306439462,-0.6896458172697462,-2.0408163265306145,-3.0674846625766916,0.5333035726056812,2.9832904504250246,1.8939625133167715,1.7857142857142794,-0.3603603207303685
1990-02-06,,-1.0309278350515427,-0.5555555555555536,-0.4608294930875556,0.3389336754049177,-1.5625,2.5639320190777637,-0.4807728811127232,-0.2993829783151547,0.9615384615384581,-3.0487599523985276,-0.7142353057861373,0.9755964674380113,-2.8571421016559073,-0.4762773924168795,-1.7509727626459193,0.746268656716409,-1.1194029850746245,-1.769859746533542,1.7130555077152776,-0.7619047619047636,0.8620885366434017,-1.145051092254079,-0.406502533261488,-1.9097252876668747,-1.1904761904761862,-4.430379746835444,-0.26523271313348973,-0.2317451745116439,-0.3717698171918027,-1.7543859649122862,-0.5425064564261506
1990-02-07,,2.604198455810547,1.1173184357541999,1.388888888888884,2.702721393923224,1.5873015873015817,-1.2499237060546897,0.4830954731374515,2.7027027027026973,-2.2222222222222254,7.547161102978794,-4.316595342155461,0.9661898812257208,-0.8021388190929124,-0.47843983581830063,1.3861386138613874,1.85185185185186,2.264150943396226,0.0,0.21053274730586935,1.151631477927073,-0.8547200927038201,0.0,2.4489808358634013,3.0088467622850557,1.8072289156626509,0.6622516556291425,-0.7979785602327594,1.2775699202917323,2.9850746268656803,5.35714285714286,1.090909090909098
1990-02-08,,5.583723632898119,3.4990791896869267,1.82648401826484,-2.302639937632711,0.26041666666667407,-2.531798132943741,0.0,-0.5848131681743474,-0.649350649350644,1.7543332618830787,-0.751826637669617,1.4354016121104873,-1.0781668200554595,0.9615971491887088,-0.5859375,-1.8181818181818188,-2.2140221402214055,3.6035659164086686,0.8403329018878747,-0.5692599620493399,5.172325723035676,-0.38609823252998554,2.7888545531932873,0.0,-1.1834319526627168,0.0,1.0724747466612339,0.0,0.3623409547667489,0.0,-0.1798451375618293
1990-02-09,,1.9230769230769162,-1.6014234875444844,0.6726457399103047,1.346833289204219,0.2597402597402487,2.5975631892717566,-0.4807728811127232,2.647059298716692,0.6535947712418277,3.448362738854427,3.787973575085979,0.47170590704013193,0.9536828327288971,0.9523222700879685,-1.3752455795677854,0.37037037037037646,-0.37735849056603765,1.7391464651670185,0.41666984558106357,1.1450381679389388,1.6393642436900224,-0.5813855059017659,-0.3875953905730145,0.17182309038561439,0.8982035928143617,1.9736842105263053,0.26523271313350083,-0.458706662198094,0.0,-1.6949152542372836,-0.5405514784197818
1990-02-12,,1.4151231297906852,-1.9891500904159143,-0.6681514476614692,-1.9933475950554613,-2.3316062176165775,1.2657445472083362,0.4830954731374515,-1.7191980083997693,-0.649350649350644,1.1109593578067178,-0.7302155328678839,0.0,-0.5398200520448815,-0.47166932303950304,-1.195219123505975,-0.36900369003689537,-1.5151515151515138,0.8547049302321197,-0.2074752045477024,-1.6981132075471694,-2.4193838517518107,-0.7797226523424627,-0.778227114192509,-1.0291619615340308,0.0,-2.580645161290318,0.26453109014601406,-1.2672776939474217,-1.444043003114115,-3.4482758620689613,-0.7246376811594235
1990-02-13,,0.0,0.9225092250922495,-1.3452914798206317,0.0,0.2652519893899141,1.2499237060546786,-0.9615457622254575,0.29158083040212723,-3.26797385620915,1.0989330483375248,1.470830201630613,0.46948189155371356,-0.4070509328891303,0.4739045855902013,0.40322580645162365,0.7407407407407307,0.38461538461538325,2.5423994491706736,-2.2868960148387796,0.0,-2.479219213167916,1.1787684773376217,-1.9607769879222081,-1.213167556853334,-0.29673590504450953,0.6622516556291425,0.0,0.4667461380089666,-1.4652011376235174,1.7857142857142794,-2.1897810218978075
1990-02-14,,0.46508775859381846,1.8281535648994485,0.9090909090909038,0.3389336754049177,-0.5291005291005346,-1.234493479405896,2.4271919630918015,0.0,1.3513513513513598,2.71737499052771,-0.7245858711124709,-1.401864176209655,0.0,-0.7075039845592546,0.0,0.7352941176470562,-1.1494252873563204,0.0,0.2127627039884894,0.7677543186180413,-1.6949436242097549,0.7767210727832818,0.39999847564695656,0.0,1.4880952380952328,0.0,0.2638331693868734,1.3937224392416958,-0.7434942550955781,0.0,0.1865785513351259
1990-02-15,,5.555555555555558,-0.17953321364452268,1.5765765765765716,0.0,3.1914893617021267,1.2499237060546786,2.3696645449357456,1.1627727485882478,2.0000000000000018,1.0582214400272072,0.0,0.9478638816694529,0.40871460952003336,2.137751793468712,0.8032128514056325,-0.7299270072992692,1.9379844961240345,-1.6529070419873726,0.8492536605543499,1.5238095238095273,2.586246038804063,1.3487331802954472,0.7968097245419692,2.1052597027301223,2.639296187683282,3.9473684210526327,2.1052830344828077,1.0309289309952563,-1.1236181083723484,0.0,3.5381632784581507
1990-02-16,,-1.3157627038788422,0.5395683453237377,-1.552106430155209,-1.689178851709905,-1.0309278350515427,0.0,0.46296649509005583,-1.4367991480334075,0.0,-4.188419950963917,-1.4600899710361825,-0.46949128889737235,-1.2211620073394935,0.9301755171876369,-0.7968127490039834,0.3676470588235281,-1.520912547528519,2.5209623393027902,-0.6315789676571204,0.37523452157599557,1.6805380835352768,-0.5703389619116206,-0.39525542857927753,-1.7182144180715841,2.285714285714291,0.0,1.031012580215207,-0.453516385556163,-0.37876475941051035,1.7543859649122862,-1.4388489208633115
1990-02-20,3.3705687166267095,-2.2222487461347806,-0.8944543828264706,-1.8018018018018056,-1.718202362649368,-1.302083333333337,-1.234493479405896,-2.7649768613129067,-2.623907172450679,-0.6535947712418277,-2.1858431538209655,-0.7406990563687432,-1.415089396105973,-4.120877968370385,-0.46080149589615704,-1.0040160642570295,-2.197802197802201,-1.5444015444015413,-3.2786558853909464,-1.6949088434416226,-2.4299065420560706,-1.6527627756598107,-1.5296474606344312,-0.7936477931447694,-0.8741265779299789,-1.3966480446927387,-3.797468354430378,2.295916870404935,-1.8223195377477297,-3.0418243891322194,-1.7241379310344862,0.0
1990-02-21,-2.1737771582203247,0.0,-1.0830324909747335,-1.3761467889908285,3.146881832810622,0.5277044854881341,0.0,-0.4739372479791393,-0.2993829783151547,1.9736842105263053,0.0,1.4924427320050615,-0.9569439852710415,-0.5730657354178326,-0.462934705946183,-0.40567951318458695,0.3745318352059934,-1.9607843137254943,-1.6949232677312964,-1.7241411628676762,-0.9578544061302652,0.0,-0.9708617392928609,0.0,-0.8818264704807288,-0.5665722379603388,-0.6578947368421018,-4.114733425462491,-0.8120598193499085,1.1764463712932827,5.263157894736836,0.0
1990-02-22,1.1110401153564542,0.0,-0.7299270072992692,-1.1627906976744207,2.3728826874048092,-1.049868766404205,5.000000000000004,-1.4285714285714235,-1.5015198303772515,-1.2903225806451646,0.0,-2.9409830130161074,0.4830997754785127,-0.1440970663656227,0.0,-2.2403258655804503,-2.985074626865669,0.0,-4.310321162911168,-0.6578947368421018,-2.321083172146998,2.520883436219523,0.3921546149449284,1.199995426940892,-0.7117511237310747,1.139601139601143,1.324503311258285,0.26005906220336605,-0.46784877484666865,1.1628143547117276,3.3333333333333437,-1.0948905109489093
1990-02-23,-0.549420543410506,1.8181818181818077,-1.6544117647058876,-1.8823529411764683,-2.980152354267729,0.0,0.0,-1.449275362318836,-0.9146343165391757,-1.3071895424836555,-2.793278851452796,0.7575218890174318,-1.9230796990119536,0.28860021794119284,-1.8604645881221127,-1.4583333333333282,0.0,-1.6000000000000014,-5.405445530773778,0.22074718349027744,-0.990099009900991,-3.2785796183612437,-1.5625109957673966,-1.1857662857378437,-2.508960881628153,-0.8450704225352101,0.0,1.1672436506234396,-1.5276065617821466,-0.38316505796585076,0.0,0.36900369003689537
1990-02-26,-2.7622507945269437,1.7857142857142794,2.242990654205612,2.3980815347721895,3.754253974215249,2.3872679045092937,-1.1904035295758897,1.9607880536247624,3.076961214874019,1.324503311258285,1.1494579458835918,2.2554899516858518,0.4902041588465522,1.2949685952220902,1.895734048784714,1.9027484143763207,1.1538461538461497,2.4390243902439046,-2.8570998834010264,0.8810640202682407,1.0000000000000009,0.8474670022532216,0.7936665839586299,0.39999847564695656,0.7353017691512198,0.0,1.9607843137254832,1.7949010032775936,2.505961763426101,5.384615384615388,4.8387096774193505,1.8382352941176405
1990-02-27,2.272578753931387,3.070202208401862,-1.2797074954296161,0.0,3.2895037754777423,0.2590673575129543,-6.024009227332261,-1.9230805205168955,3.2835450524091536,1.3071895424836555,2.2727801410470816,-1.4704964151330158,-0.4878128798222803,0.9943130740875494,1.8604645881221016,0.0,-0.760456273764254,0.3968253968253954,2.9411309318248646,1.0916963571707905,0.0,-0.8403453526842575,0.0,0.3984048622709846,0.7299170388854304,1.9886363636363535,0.0,-1.2593634379879814,1.164143196786993,2.9197080291970767,6.153846153846154,0.902538092988503
1990-02-28,3.3331203460693404,2.978696658209179,-0.5555555555555536,0.4683840749414525,1.273865880938807,-2.84237726098191,-3.846235482044391,0.49019981833064996,1.7341043521425625,-1.2903225806451646,-0.5556567045569505,1.4924427320050615,0.0,1.125175540213319,3.6529670184501706,0.20746887966804906,0.766283524904221,-0.39525691699604515,3.809550979516385,1.0799169381363605,1.1881188118811892,0.0,0.9842463046685124,0.3968238965723847,-0.9057891663016515,-0.835654596100277,0.0,0.7652589129200082,0.8055292066412534,0.0,-4.347826086956519,0.8944433665328821
1990-03-01,-1.0752023278069012,0.8264462809917328,1.1173184357541999,0.6993006993007089,0.31447432722151447,-1.0638297872340385,-2.666827256813753,-0.48780858155009765,1.4204721312907953,0.9803921568627416,-0.5585888798790628,0.7355869026890671,0.0,1.1126656439598204,0.0,1.6563146997929712,0.7604562737642651,0.0,0.9174434015535082,-1.2820512820512775,-0.7827788649706457,2.542247091506744,0.5847853632443112,0.0,1.0968947203308321,0.2808988764045006,-1.2820512820512775,1.2657394983890402,-1.255714934233565,1.0638514309064817,6.060606060606055,0.35460992907800915
1990-03-02,1.086888579110168,-0.4098110511654762,0.5524861878453136,1.85185185185186,0.0,0.5376344086021501,1.3701254398924334,1.9607880536247624,1.1204310825892794,1.6181229773462702,5.617938884794449,-1.4600899710361825,1.9607871995880544,0.4126499430310959,-3.524228127304785,0.8146639511201537,0.7547169811320753,0.7936507936507908,1.8181979912345048,-1.5151482123833215,0.0,1.6529128750162103,0.7752158078149884,-0.39525542857927753,0.7233174225130368,3.081232492997188,0.0,3.750048172504683,0.9248588898710608,2.4561184090343913,2.857142857142847,-0.7067137809187329
1990-03-05,-1.0752023278069012,6.995857899140301,-0.9157509157509125,-1.5909090909090873,0.6269224878332036,-1.0695187165775444,0.0,1.4423076394041612,-0.5539828996708684,-1.9108280254777066,1.0638598391421228,2.2224136479937817,-0.4807771421840634,0.27397252632623825,2.283076516604754,0.0,-1.1235955056179803,0.7874015748031482,-1.7857298863126925,-0.43956377839933225,0.0,1.62603591797561,-0.9615590147947106,0.7936477931447694,-0.7181231129221866,-0.27173913043477826,-0.649350649350644,1.4458357796807375,1.3745754515450015,0.0,2.777777777777768,0.0
1990-03-06,0.0,11.92310039813702,1.2939001848428777,2.0785219399538146,3.7383706655816695,1.8918918918918948,-1.3516067322071779,0.9478636484782976,1.9498433912963131,3.571428571428581,2.1051492123541182,2.1737672882852888,1.4492896567042335,2.3223990898282754,3.571428571428581,1.0101010101010166,0.37878787878788955,0.0,3.6363257573718277,1.324503311258285,0.0,-1.6000190337916997,0.9708947406980695,0.0,1.9891445998088342,-0.8174386920980936,0.6535947712418277,-0.7126839691489084,1.355926586886702,1.0274181627247359,-1.3513513513513487,1.7793594306049876
1990-03-07,-2.1737771582203247,1.0309066445457926,0.36496350364962904,0.0,5.405395060584262,-1.326259946949604,6.849582076049865,0.469487149950476,-1.0928794985911927,-0.9404388714733591,-1.5463570654245973,0.3545898156108285,0.4761887514264096,-0.9345746969751989,3.01726768756736,0.20000000000000018,-0.37735849056603765,-2.734375,0.8771973413562506,1.5250511418760215,0.0,-1.626035917975599,-0.3846392942749466,1.5748175176931944,-1.4184374239247899,-0.27472527472527375,-0.649350649350644,-1.6745372224104438,-0.22297142663224578,-2.3729015548651144,-1.3698630136986356,-0.17481450434331247
1990-03-08,-1.111040115356443,5.442176870748305,0.1818181818181719,1.1312217194570096,0.0,0.5376344086021501,2.5639320190777637,2.8037382177998893,1.9336844708885081,2.5316455696202445,0.5236662420405436,3.8869986129589362,0.0,1.0781668200554595,2.510408534500308,0.9980039920159722,0.0,2.8112449799196693,6.086941724461203,1.9313305353428456,2.564102564102555,0.826456437508094,0.0,5.0387500577610655,-0.7194319093677959,-3.8567493112947604,1.3071895424836555,3.40624469562405,0.558669065855999,1.388888888888884,0.0,1.4010506383304033
1990-03-09,0.0,-2.580645161290318,-0.7259528130671544,-0.4474272930648726,-1.1396333049431884,-0.8021390374331583,0.0,-4.545457855728918,0.0,1.85185185185186,2.0832099098969437,0.34011659168062813,-2.8436011314260656,-0.9333376044871722,-0.4081384546741562,-0.5928853754940677,0.0,0.390625,-1.6392962838255642,-1.2631579353142297,-0.19230769230769162,0.0,-0.19304911626499832,2.9520278023023483,-0.7246278566909292,-4.871060171919773,0.6451612903225712,0.2352852221395807,-1.4444470796653675,1.3698630136986356,0.0,-0.5181452018835131
1990-03-12,2.2470458110844804,3.31125827814569,0.3656307129798808,-0.44943820224718767,0.8645835629057297,0.26954177897573484,-1.2499237060546897,2.3809487479073743,0.8130081300812941,0.60606060606061,2.5510053772843655,-0.6779274396593982,0.48780311575342683,0.13459403843862905,1.6393442622950838,0.1988071570576455,0.7575757575757569,-0.3891050583657574,-2.5000185966456256,1.9189766082756021,-1.1560693641618491,1.6393642436900224,-0.1934225167241843,-1.4336863312778614,0.0,-0.3012048192771122,1.9230769230769162,1.6432191631560622,1.01464675485885,-1.3513513513513487,-1.388888888888884,0.17362170749239958
