experiment_name,period1,period2,cosine_similarity,l2_distance,entropy_change,concentration_change,top_timestep1,top_timestep2,top_timestep_delta,signal_cosine,signal_l2,signal_entropy,signal_top_timestep,n_signals_fired
00_baseline_exploration/sweep_encoder_20,2020,2021,0.9938864210323627,0.027437593787908554,-0.1331033706665039,0.0013114996254444122,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_encoder_20,2021,2022,0.9897359350077289,0.039433885365724564,0.04028034210205078,0.0074915699660778046,t-19,t-19,0,False,True,False,False,1
00_baseline_exploration/sweep_encoder_20,2022,2023,0.9887655133938953,0.03952986001968384,0.16076111793518066,-0.0037169307470321655,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_encoder_20,2023,2024,0.9942934464947698,0.027677230536937714,-0.0571441650390625,-0.0030780434608459473,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_encoder_20,2024,2025,0.9983363906122827,0.014402791857719421,-0.07146239280700684,-1.389533281326294e-06,t-19,t-19,0,False,False,True,False,1
00_baseline_exploration/sweep2_h16_enc_60,2021,2022,0.9954963309497048,0.012373819015920162,-0.1275787353515625,0.00021383538842201233,t-0,t-0,0,False,False,True,False,1
00_baseline_exploration/sweep2_h16_enc_60,2022,2023,0.9952208056120304,0.012755255214869976,0.1509871482849121,-0.0003038272261619568,t-0,t-0,0,False,False,True,False,1
00_baseline_exploration/sweep2_h16_enc_60,2024,2025,0.9857552018275024,0.022380921989679337,-0.10918283462524414,0.0008628852665424347,t-0,t-0,0,False,False,True,False,1
00_baseline_exploration/sweep_encoder_10,2021,2022,0.99639189697177,0.027420425787568092,0.01721358299255371,0.0008654221892356873,t-9,t-9,0,False,True,False,False,1
00_baseline_exploration/sweep_encoder_10,2022,2023,0.9925068688605,0.0395442470908165,0.10403609275817871,-0.0030390769243240356,t-9,t-9,0,False,True,True,False,2
00_baseline_exploration/sweep_encoder_10,2023,2024,0.9994536811768403,0.010636119171977043,-0.05336570739746094,0.0008832290768623352,t-9,t-9,0,False,False,True,False,1
00_baseline_exploration/sweep2_combo1,2020,2021,0.9844483402759246,0.028887540102005005,-0.061446189880371094,0.0015163980424404144,t-0,t-0,0,False,True,True,False,2
00_baseline_exploration/sweep2_combo1,2021,2022,0.9964248986814878,0.014023574069142342,0.0519251823425293,-0.000897236168384552,t-0,t-4,4,False,False,True,False,1
00_baseline_exploration/sweep2_combo1,2022,2023,0.9701191129132518,0.04300384595990181,-0.09870243072509766,0.004376664757728577,t-4,t-0,4,False,True,True,False,2
00_baseline_exploration/sweep2_hidden_8,2020,2021,0.9996768316203654,0.005695248022675514,-0.12213563919067383,9.182095527648926e-05,t-0,t-0,0,False,False,True,False,1
00_baseline_exploration/sweep2_hidden_8,2021,2022,0.9995228430268083,0.006920818705111742,0.08585333824157715,-0.00011203065514564514,t-0,t-0,0,False,False,True,False,1
00_baseline_exploration/sweep2_hidden_8,2022,2023,0.9989705887561017,0.01016172394156456,-0.019250154495239258,0.00011606886982917786,t-0,t-15,15,False,False,False,True,1
00_baseline_exploration/sweep2_hidden_8,2023,2024,0.9930912306509283,0.02655961364507675,-0.0816946029663086,0.0010121352970600128,t-15,t-0,15,False,True,True,True,3
00_baseline_exploration/sweep_lr_0.0007,2020,2021,0.9905104679558366,0.03542417660355568,-0.15476131439208984,-0.005772508680820465,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_lr_0.0007,2021,2022,0.9936874899781281,0.028108136728405952,0.12312459945678711,0.0037778615951538086,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_lr_0.0007,2022,2023,0.9856378526458893,0.04194708913564682,0.18822121620178223,-0.005363430827856064,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_lr_0.0007,2023,2024,0.996625886202261,0.01951933279633522,-0.07019281387329102,0.0014845170080661774,t-19,t-19,0,False,False,True,False,1
00_baseline_exploration/sweep_lr_0.0007,2024,2025,0.9974735257290889,0.017389852553606033,-0.10416197776794434,0.0019089728593826294,t-19,t-19,0,False,False,True,False,1
00_baseline_exploration/sweep_dropout_0.2,2020,2021,0.9612510371730599,0.08368556201457977,0.24352741241455078,-0.02175655961036682,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_dropout_0.2,2021,2022,0.9216846968956754,0.1312216967344284,-0.31493043899536133,0.04064740985631943,t-19,t-19,0,True,True,True,False,3
00_baseline_exploration/sweep_dropout_0.2,2022,2023,0.893253884531775,0.1483851671218872,0.4632110595703125,-0.04341007024049759,t-19,t-19,0,True,True,True,False,3
00_baseline_exploration/sweep_dropout_0.2,2023,2024,0.993461014852866,0.029088178649544716,-0.060951948165893555,0.004633631557226181,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_dropout_0.2,2024,2025,0.9987045368561014,0.013324752449989319,-0.13196992874145508,0.002179417759180069,t-19,t-19,0,False,False,True,False,1
00_baseline_exploration/sweep_hidden_16,2021,2022,0.9859033760409435,0.03887147083878517,-0.2290053367614746,0.0030850060284137726,t-0,t-0,0,False,True,True,False,2
00_baseline_exploration/sweep_hidden_16,2022,2023,0.9759013329412464,0.0505295991897583,0.34380292892456055,-0.003452107310295105,t-0,t-0,0,False,True,True,False,2
00_baseline_exploration/sweep_hidden_16,2024,2025,0.9994644888231552,0.007334445137530565,-0.07024359703063965,0.0001296699047088623,t-0,t-0,0,False,False,True,False,1
00_baseline_exploration/sweep2_h16_lr_0.0004,2021,2022,0.9901077203898501,0.03239835053682327,-0.18036603927612305,0.0023862235248088837,t-0,t-0,0,False,True,True,False,2
00_baseline_exploration/sweep2_h16_lr_0.0004,2022,2023,0.9800470792038688,0.04573016241192818,0.3713085651397705,-0.0028045475482940674,t-0,t-0,0,False,True,True,False,2
00_baseline_exploration/sweep2_h16_lr_0.0004,2024,2025,0.9992938373066228,0.00841880589723587,-0.07866048812866211,0.00010137632489204407,t-0,t-0,0,False,False,True,False,1
00_baseline_exploration/sweep_lr_0.0003,2020,2021,0.9926382712233921,0.031148143112659454,-0.0462493896484375,0.0027249008417129517,t-19,t-19,0,False,True,False,False,1
00_baseline_exploration/sweep_lr_0.0003,2021,2022,0.9853246599847563,0.05397173389792442,-0.07824230194091797,0.015114806592464447,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_lr_0.0003,2022,2023,0.9824961182523052,0.05746685713529587,0.3260819911956787,-0.014885932207107544,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_lr_0.0003,2023,2024,0.9955682688298104,0.02488991990685463,-0.07115483283996582,-0.0037621892988681793,t-19,t-19,0,False,False,True,False,1
00_baseline_exploration/sweep_lr_0.0003,2024,2025,0.997879350348435,0.017069483175873756,-0.10523605346679688,0.0024699531495571136,t-19,t-19,0,False,False,True,False,1
00_baseline_exploration/sweep2_h16_lr_0.0006,2021,2022,0.984400678948041,0.0409499891102314,-0.22710061073303223,0.003303542733192444,t-0,t-0,0,False,True,True,False,2
00_baseline_exploration/sweep2_h16_lr_0.0006,2022,2023,0.9737603448733055,0.052797600626945496,0.37671446800231934,-0.0036752931773662567,t-0,t-0,0,False,True,True,False,2
00_baseline_exploration/sweep2_h16_lr_0.0006,2024,2025,0.9994525699395412,0.007407601457089186,-0.07589292526245117,6.461143493652344e-05,t-0,t-0,0,False,False,True,False,1
00_baseline_exploration/sweep2_h16_drop_0.05,2020,2021,0.9830264703344757,0.04410663992166519,0.030220746994018555,-0.005037330090999603,t-0,t-0,0,False,True,False,False,1
00_baseline_exploration/sweep2_h16_drop_0.05,2021,2022,0.9589171361486714,0.07127419859170914,-0.24880051612854004,0.010175302624702454,t-0,t-0,0,True,True,True,False,3
00_baseline_exploration/sweep2_h16_drop_0.05,2022,2023,0.9430532884662377,0.0830087885260582,0.4080688953399658,-0.010904990136623383,t-0,t-0,0,True,True,True,False,3
00_baseline_exploration/sweep2_h16_drop_0.05,2024,2025,0.9982349741033787,0.013365852646529675,-0.09153580665588379,0.00041637197136878967,t-0,t-0,0,False,False,True,False,1
00_baseline_exploration/exp006_monthly,2021,2022,0.9992912165824624,0.010876044631004333,-0.00019168853759765625,-4.743039608001709e-05,t-0,t-10,10,False,False,False,True,1
00_baseline_exploration/sweep2_h16_drop_0.1,2020,2021,0.991934364469048,0.029674628749489784,-0.009909629821777344,-0.002722509205341339,t-0,t-0,0,False,True,False,False,1
00_baseline_exploration/sweep2_h16_drop_0.1,2021,2022,0.9760844487628721,0.05241677165031433,-0.21274948120117188,0.005993146449327469,t-0,t-0,0,False,True,True,False,2
00_baseline_exploration/sweep2_h16_drop_0.1,2022,2023,0.9592984291261876,0.0676255077123642,0.37972569465637207,-0.006770621985197067,t-0,t-0,0,True,True,True,False,3
00_baseline_exploration/sweep2_h16_drop_0.1,2024,2025,0.9988247283954959,0.010883011855185032,-0.08429670333862305,0.00026120617985725403,t-0,t-0,0,False,False,True,False,1
00_baseline_exploration/sweep_baseline,2020,2021,0.9711051153079571,0.06380250304937363,-0.07037782669067383,-0.012029815465211868,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_baseline,2021,2022,0.983513572245363,0.04603205993771553,0.06352353096008301,0.0070502869784832,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_baseline,2022,2023,0.9771936099063735,0.05348101630806923,0.5988152027130127,-0.00733504444360733,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_baseline,2023,2024,0.9851935114938923,0.04396570473909378,-0.18376660346984863,0.007258206605911255,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_baseline,2024,2025,0.9921035210568881,0.03307550027966499,-0.21188974380493164,0.004761137068271637,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep2_hidden_10,2021,2022,0.9916510322758835,0.030665183439850807,-0.0010533332824707031,0.0032129473984241486,t-0,t-0,0,False,True,False,False,1
00_baseline_exploration/sweep2_hidden_10,2022,2023,0.9830163728408725,0.04327767342329025,0.18811488151550293,-0.0038355961441993713,t-0,t-9,9,False,True,True,True,3
00_baseline_exploration/sweep2_hidden_10,2023,2024,0.997327262411173,0.01657332107424736,-0.04001569747924805,-0.0007782243192195892,t-9,t-0,9,False,False,False,True,1
00_baseline_exploration/sweep2_hidden_10,2024,2025,0.9987632756218061,0.011194447986781597,-0.06369256973266602,0.0002337321639060974,t-0,t-0,0,False,False,True,False,1
00_baseline_exploration/sweep_hidden_32,2020,2021,0.9938864210323627,0.027437593787908554,-0.1331033706665039,0.0013114996254444122,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_hidden_32,2021,2022,0.9897359350077289,0.039433885365724564,0.04028034210205078,0.0074915699660778046,t-19,t-19,0,False,True,False,False,1
00_baseline_exploration/sweep_hidden_32,2022,2023,0.9887655133938953,0.03952986001968384,0.16076111793518066,-0.0037169307470321655,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_hidden_32,2023,2024,0.9942934464947698,0.027677230536937714,-0.0571441650390625,-0.0030780434608459473,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_hidden_32,2024,2025,0.9983363906122827,0.014402791857719421,-0.07146239280700684,-1.389533281326294e-06,t-19,t-19,0,False,False,True,False,1
00_baseline_exploration/sweep2_combo3,2021,2022,0.9985249095582528,0.010164890438318253,-0.07053947448730469,0.0005633383989334106,t-0,t-0,0,False,False,True,False,1
00_baseline_exploration/sweep2_combo3,2022,2023,0.9951106424374448,0.018411733210086823,0.1483016014099121,-0.0008869245648384094,t-0,t-0,0,False,False,True,False,1
00_baseline_exploration/sweep_combo3,2020,2021,0.9469933827209279,0.04292812943458557,0.19864869117736816,-0.0006124544888734818,t-28,t-59,31,True,True,True,True,4
00_baseline_exploration/sweep_combo3,2022,2023,0.9941648660429846,0.014128543436527252,0.2722280025482178,2.736225724220276e-05,t-59,t-59,0,False,False,True,False,1
00_baseline_exploration/sweep_combo3,2023,2024,0.9958719424623418,0.011877432465553284,-0.18395090103149414,-0.00019627995789051056,t-59,t-59,0,False,False,True,False,1
00_baseline_exploration/sweep_combo3,2024,2025,0.9977635878164777,0.00878545269370079,-0.13855910301208496,0.0002532247453927994,t-59,t-59,0,False,False,True,False,1
00_baseline_exploration/sweep_hidden_48,2020,2021,0.9961927358509202,0.043846312910318375,0.1593930721282959,-0.02203071117401123,t-0,t-0,0,False,True,True,False,2
00_baseline_exploration/sweep_hidden_48,2021,2022,0.9651965320366545,0.17390187084674835,-0.6398895978927612,0.11321386694908142,t-0,t-0,0,False,True,True,False,2
00_baseline_exploration/sweep_hidden_48,2022,2023,0.9852546028641614,0.12423970550298691,0.5559998750686646,-0.08660972118377686,t-0,t-0,0,False,True,True,False,2
00_baseline_exploration/sweep_hidden_48,2023,2024,0.9976318350168194,0.03380709886550903,0.05995583534240723,-0.016417652368545532,t-0,t-0,0,False,True,True,False,2
00_baseline_exploration/sweep_hidden_48,2024,2025,0.9977286268831246,0.035256002098321915,0.08077263832092285,-0.01834230124950409,t-0,t-0,0,False,True,True,False,2
00_baseline_exploration/sweep_lr_0.002,2020,2021,0.9832675541701156,0.046432092785835266,0.02200794219970703,-0.0074216946959495544,t-19,t-19,0,False,True,False,False,1
00_baseline_exploration/sweep_lr_0.002,2021,2022,0.9787292774673008,0.05297250300645828,0.0017719268798828125,0.008903011679649353,t-19,t-19,0,False,True,False,False,1
00_baseline_exploration/sweep_lr_0.002,2022,2023,0.979143112065819,0.0520489476621151,0.5671255588531494,-0.007972825318574905,t-19,t-19,0,False,True,True,False,2
00_baseline_exploration/sweep_lr_0.002,2023,2024,0.9960344106675204,0.021589595824480057,-0.20355653762817383,0.0023182742297649384,t-19,t-19,0,False,False,True,False,1
00_baseline_exploration/sweep_lr_0.002,2024,2025,0.9955730305913739,0.022601498290896416,-0.15832042694091797,0.0008617304265499115,t-19,t-19,0,False,False,True,False,1
00_baseline_exploration/sweep_lr_0.0005,2020,2021,0.9938864210323627,0.027437593787908554,-0.1331033706665039,0.0013114996254444122,t-19,t-19,0,False,True,True,False,2
