Date,SP500_Returns,VIX,Treasury_10Y,Yield_Spread,Inflation_YoY,CPI
2000-04-30,-3.0795755780191336,26.2,6.23,-0.45,3.013863773357439,171.0
2000-05-31,-2.1915050603417807,23.65,6.29,-0.4,3.1325301204819134,170.9
2000-06-30,2.393354961587724,19.54,6.03,-0.35,3.7349397590361377,171.2
2000-07-31,-1.634127590417089,20.74,6.04,-0.26,3.5992801439711952,172.2
2000-08-31,6.069910494167097,16.84,5.73,-0.45,3.3512866546977715,172.7
2000-09-30,-5.3482974719764265,20.57,5.8,-0.18,3.45649582836709,172.7
2000-10-31,-0.4949485421770649,23.63,5.77,-0.17,3.4503271861986877,173.6
2000-11-30,-8.006861010730892,29.65,5.48,-0.13,3.444180522565321,173.9
2000-12-31,0.4053445623728668,26.85,5.12,0.01,3.4360189573459543,174.2
2001-01-31,3.4636576676164488,22.02,5.19,0.57,3.7212049616065945,174.6
2001-02-28,-9.229073539585965,28.35,4.92,0.51,3.529411764705892,175.6
2001-03-31,-6.420471080339151,28.64,4.93,0.75,2.9824561403508643,176.0
2001-04-30,7.681436165439459,25.48,5.35,1.05,3.2182562902282053,176.1
2001-05-31,0.5090187401275648,22.64,5.43,1.21,3.56308411214954,176.4
2001-06-30,-2.503538942756467,19.06,5.42,1.17,3.193960511033689,177.3
2001-07-31,-1.0740149595403703,21.62,5.07,1.28,2.7214823393167498,177.7
2001-08-31,-6.410840688075748,24.92,4.85,1.21,2.7214823393167498,177.4
2001-09-30,-8.172340570563886,31.93,4.6,1.74,2.5921658986175045,177.4
2001-10-31,1.8099111333141016,33.56,4.3,1.86,2.127659574468077,178.1
2001-11-30,7.51759041240454,23.84,4.78,1.94,1.894374282433997,177.6
2001-12-31,0.7573834088927756,23.8,5.07,2.0,1.603665521191311,177.5
2002-01-31,-1.5573832456979853,21.09,5.07,1.91,1.1958997722095743,177.4
2002-02-28,-2.0766211039727644,21.59,4.88,1.82,1.1363636363636465,177.7
2002-03-31,3.6738892862074657,17.4,5.42,1.7,1.362862010221466,178.0
2002-04-30,-6.141762591921907,21.91,5.11,1.87,1.643990929705219,178.5
2002-05-31,-0.9081481352177012,19.98,5.08,1.86,1.2408347433727984,179.3
2002-06-30,-7.24553538081798,25.4,4.86,1.96,1.0692177827799745,179.5
2002-07-31,-7.900427514940766,32.03,4.51,2.28,1.465614430665152,179.6
2002-08-31,0.4881433306494376,32.64,4.14,2.0,1.747463359639223,180.0
2002-09-30,-11.002431825242788,39.69,3.63,1.91,1.516002245929271,180.5
2002-10-31,8.644880033371404,31.14,3.93,2.25,2.027027027027017,180.8
2002-11-30,5.706962070498589,27.5,4.22,2.14,2.2535211267605604,181.2
2002-12-31,-6.033257188502883,28.62,3.83,2.22,2.480270574971821,181.5
2003-01-31,-2.741469268304464,31.17,4.0,2.28,2.757456387169399,181.8
2003-02-28,-1.700360825687175,29.63,3.71,2.18,3.146067415730336,182.6
2003-03-31,0.8357567684332823,29.15,3.83,2.32,3.025210084033625,183.6
2003-04-30,8.10441071800323,21.21,3.89,2.38,2.175125488008911,183.9
2003-05-31,5.0898709609522585,19.47,3.37,2.04,1.8941504178273003,183.2
2003-06-30,1.1322214676852127,19.52,3.54,2.22,1.948775055679297,182.9
2003-07-31,1.6223701958536507,19.49,4.49,2.69,2.055555555555544,183.1
2003-08-31,1.7873203593487874,18.63,4.45,2.5,2.216066481994461,183.7
2003-09-30,-1.1944364585525724,22.72,3.96,2.46,2.378318584070782,184.5
2003-10-31,5.496148663571665,16.1,4.33,2.48,2.041942604856528,185.1
2003-11-30,0.7128504071372888,16.32,4.34,2.28,1.9283746556473915,184.9
2003-12-31,5.076554077889206,18.31,4.27,2.43,2.0352035203520247,185.0
2004-01-31,1.7276386950755285,16.63,4.16,2.32,2.026286966046009,185.5
2004-02-29,1.220897373761054,14.55,3.99,2.33,1.688453159041381,186.3
2004-03-31,-1.635891961786684,16.74,3.86,2.26,1.7400761283306032,186.7
2004-04-30,-1.6790751960348185,17.19,4.53,2.22,2.2925764192139875,187.1
2004-05-31,1.208345009735412,15.5,4.66,2.12,2.8977583378895444,187.4
2004-06-30,1.7988998771432565,14.34,4.62,1.92,3.1676679410158397,188.2
2004-07-31,-3.4290519520026264,15.32,4.5,1.82,2.939575394665228,188.9
2004-08-31,0.228735032336913,15.29,4.13,1.72,2.5474254742547275,189.1
2004-09-30,0.9363875526838816,13.34,4.14,1.51,2.539168017287952,189.2
2004-10-31,1.4014243690939845,16.27,4.05,1.49,3.1909140075716547,189.8
2004-11-30,3.859493629597055,13.24,4.36,1.34,3.621621621621607,190.8
2004-12-31,3.245821284320516,13.29,4.24,1.16,3.3423180592991875,191.7
2005-01-31,-2.529046744229402,12.82,4.14,0.85,2.8448738593666034,191.7
2005-02-28,1.8903346132113308,12.08,4.36,0.77,3.0530262453133394,191.6
2005-03-31,-1.911765556028966,14.02,4.5,0.7,3.2068412613575736,192.4
2005-04-30,-2.0108582083263493,15.31,4.21,0.55,3.3617929562433257,193.1
2005-05-31,2.995204663120865,13.29,4.0,0.4,2.869287991498415,193.7
2005-06-30,-0.0142714179867775,12.04,3.94,0.28,2.541026998411855,193.6
2005-07-31,3.596828690361842,11.57,4.28,0.26,3.067160232681121,193.7
2005-08-31,-1.122210459860007,12.6,4.02,0.18,3.646934460887952,194.9
2005-09-30,0.694902431673361,11.92,4.34,0.16,4.741833508956805,196.1
2005-10-31,-1.7740779932313488,15.32,4.57,0.17,4.350104821802936,198.8
2005-11-30,3.5186096519093324,12.06,4.49,0.07,3.338549817423053,199.1
2005-12-31,-0.0952349317196454,12.07,4.39,-0.02,3.338549817423053,198.1
2006-01-31,2.5466771341108085,12.95,4.53,-0.01,4.018789144050117,198.1
2006-02-28,0.045315772835619,12.34,4.55,-0.14,3.63825363825363,199.3
2006-03-31,1.1095810408889628,11.39,4.86,0.04,3.4179181771103018,199.4
2006-04-30,1.215565291784415,11.59,5.07,0.2,3.613835828600931,199.7
2006-05-31,-3.0916916538203165,16.44,5.12,0.08,3.977272727272729,200.7
2006-06-30,0.008659650459597,13.08,5.15,-0.01,4.1817243159525175,201.3
2006-07-31,0.5085878803453348,14.95,4.99,0.02,4.104669061056954,201.8
2006-08-31,2.127419311502643,12.31,4.74,-0.05,3.926568077511483,202.9
2006-09-30,2.456629796778232,11.98,4.64,-0.07,2.012072434607637,203.8
2006-10-31,3.1508003585395628,11.1,4.61,-0.1,1.4063284781516971,202.8
2006-11-30,1.6466656343095964,10.91,4.46,-0.16,1.9687026754164672,201.9
2006-12-31,1.2615782814670462,11.56,4.71,-0.11,2.5239777889954462,202.0
2007-01-31,1.4059043023177953,10.42,4.83,-0.11,2.075765178123423,203.1
2007-02-28,-2.1846175991944383,15.42,4.56,-0.09,2.420260782347028,203.437
2007-03-31,0.9979982939206432,14.64,4.65,0.07,2.798197295943927,204.226
2007-04-30,4.3290690426759815,14.22,4.63,0.03,2.5929247633283525,205.288
2007-05-31,3.254922870736165,13.05,4.9,-0.02,2.709885742672613,205.904
2007-06-30,-1.781632254788501,16.23,5.03,0.16,2.692765113974227,206.755
2007-07-31,-3.198187836198829,23.52,4.78,0.22,2.317890586495808,207.234
2007-08-31,1.2863572018857905,23.38,4.54,0.39,1.897448478900876,207.603
2007-09-30,3.579400817860079,18.0,4.59,0.62,2.8338264299802685,207.667
2007-10-31,1.4822338223554832,18.53,4.48,0.54,3.610698365527476,208.547
2007-11-30,-4.404341737941575,22.87,3.97,0.93,4.373267326732666,209.19
2007-12-31,-0.8628508561297932,22.5,4.04,0.99,4.108813392417532,210.834
2008-01-31,-6.116343227776988,26.2,3.67,1.5,4.294695655165981,211.445
2008-02-29,-3.476119273728817,26.54,3.53,1.88,4.142959270611968,212.174
2008-03-31,-0.5959623397817415,25.61,3.45,1.83,3.9749035501344334,212.687
2008-04-30,4.75466976412291,20.79,3.77,1.48,3.903760975988813,213.448
2008-05-31,1.067418170406853,17.83,4.06,1.4,4.088413823123993,213.942
2008-06-30,-8.596238482631446,23.95,3.99,1.36,4.935966105947864,215.208
2008-07-31,-0.985937118530278,22.94,3.99,1.47,5.497512078341837,217.463
2008-08-31,1.2190464669121548,20.65,3.83,1.47,5.308017162091239,219.016
2008-09-30,-9.079143354379216,39.39,3.85,1.85,4.953319875136075,218.69
2008-10-31,-16.942452401777075,59.89,4.01,2.45,3.7310578899565128,218.877
2008-11-30,-7.484904233870971,55.84,2.93,1.93,1.0999174706166848,216.995
2008-12-31,0.7821576633499472,40.0,2.25,1.49,-0.022228002553859,213.153
2009-01-31,-8.565734305805428,44.84,2.87,1.93,-0.1135860190221271,211.398
2009-02-28,-10.993119762019942,46.35,3.02,2.02,0.0084631406715107,211.933
2009-03-31,8.540446199532292,44.14,2.71,1.9,-0.4464787676623838,212.705
2009-04-30,9.392507914826332,36.5,3.16,2.25,-0.5763244243767063,212.495
2009-05-31,5.308144638516654,28.92,3.47,2.55,-1.015761495855172,212.709
2009-06-30,0.019582726560996,26.35,3.53,2.42,-1.2291746182109151,213.022
2009-07-31,7.414172714778422,25.92,3.52,2.39,-1.958761003762277,214.79
2009-08-31,3.356018886854417,26.01,3.4,2.43,-1.4838355663267633,214.726
2009-09-30,3.572334572311964,25.61,3.31,2.36,-1.377942862886472,215.445
2009-10-31,-1.9762000526814203,30.69,3.41,2.51,-0.2239682942003384,215.861
2009-11-30,5.736406145372763,24.51,3.21,2.54,1.9145871744709275,216.509
2009-12-31,1.777057091933831,21.68,3.85,2.71,2.8141231232083674,217.234
2010-01-31,-3.6974245692262153,24.62,3.63,2.81,2.621111388976716,217.347
2010-02-28,2.8513689046546054,19.5,3.61,2.8,2.151336357866529,217.488
2010-03-31,5.879642554549736,17.59,3.84,2.82,2.2861714393279886,217.281
2010-04-30,1.4759230482012995,22.05,3.69,2.72,2.2067707525304403,217.353
2010-05-31,-8.197584207319053,32.07,3.31,2.55,2.003548929218568,217.403
2010-06-30,-5.388244223983851,34.54,2.97,2.36,1.1215605940686268,217.29
2010-07-31,6.8777849574635175,23.5,2.94,2.39,1.3407784804821077,217.199
2010-08-31,-4.744918363260475,26.05,2.47,2.0,1.1501775395112546,217.605
2010-09-30,8.755110305113556,23.7,2.53,2.11,1.1183122472331777,217.923
2010-10-31,3.685599403554063,21.2,2.63,2.29,1.1666951489314623,218.275
2010-11-30,-0.2290249746576655,23.54,2.81,2.36,1.084544776600338,219.035
2010-12-31,6.530004034715509,17.75,3.3,2.69,1.437793022217937,219.59
2011-01-31,2.2645574359139164,19.53,3.42,2.84,1.7007834915029774,220.472
2011-02-28,3.195656372809341,18.35,3.42,2.73,2.124898173333145,221.187
2011-03-31,-0.1047312939166489,17.74,3.47,2.67,2.619241510354109,221.898
2011-04-30,2.8495380666536008,14.75,3.32,2.71,3.0772344447868694,223.046
2011-05-31,-1.350095289522324,15.45,3.05,2.6,3.4589718808965,224.093
2011-06-30,-1.8257461652479323,16.52,3.18,2.73,3.502318150636041,224.806
2011-07-31,-2.147442530666621,25.25,2.82,2.46,3.5798809769996165,224.806
2011-08-31,-5.679110795232889,31.62,2.23,2.03,3.75499603070808,225.395
2011-09-30,-7.176198808089652,42.96,1.92,1.67,3.812621692818685,226.106
2011-10-31,10.772303843744147,29.96,2.17,1.92,3.5222681306640524,226.597
2011-11-30,-0.5058715107011391,27.8,2.08,1.83,3.451432214581729,226.75
2011-12-31,0.8532763666636134,23.4,1.89,1.64,3.062066838419386,227.169
2012-01-31,4.358306270498535,19.44,1.83,1.61,3.0087663379855023,227.223
2012-02-29,4.058946376811723,18.43,1.98,1.68,2.898178442347388,227.842
2012-03-31,3.133231453144192,15.5,2.23,1.9,2.5828752813320977,228.329
2012-04-30,-0.7497452372495994,17.15,1.95,1.68,2.2731633741348567,228.807
2012-05-31,-6.265072571454367,24.06,1.59,1.32,1.7379429374660749,229.187
2012-06-30,3.955498222833631,17.08,1.67,1.34,1.653870448297634,228.713
2012-07-31,1.259757420478791,18.93,1.51,1.28,1.4175114798464783,228.524
2012-08-31,1.9763369506085704,17.47,1.57,1.35,1.6859349154821237,228.59
2012-09-30,2.423615361777532,15.73,1.65,1.42,1.9497168982819613,229.918
2012-10-31,-1.9789409716293949,18.6,1.72,1.42,2.1556780595369363,231.015
2012-11-30,0.2846716685042771,15.87,1.62,1.37,1.7960197033926262,231.638
2012-12-31,0.7068230956284616,18.02,1.78,1.53,1.7595049796895523,231.249
2013-01-31,5.0428096466868855,14.28,2.02,1.75,1.684061762098299,231.221
2013-02-28,1.1060648765041536,15.51,1.89,1.64,2.0181404902574807,231.679
2013-03-31,3.5987723982872977,12.7,1.87,1.62,1.5187472411246183,232.937
2013-04-30,1.8085767779890016,13.52,1.7,1.48,1.138808047576867,232.282
2013-05-31,2.0762811683057825,16.3,2.16,1.86,1.3903888279197083,231.797
2013-06-30,-1.4999301595580827,16.86,2.52,2.16,1.7157935271568725,231.893
2013-07-31,4.946207991308538,13.45,2.6,2.29,1.885471805415806,232.445
2013-08-31,-3.1298019479343964,17.01,2.78,2.39,1.538809488600279,232.9
2013-09-30,2.974952325919533,16.6,2.64,2.31,1.0947341081747997,233.456
2013-10-31,4.459575276194472,13.75,2.57,2.26,0.8767991434911471,233.544
2013-11-30,2.8049471367328715,13.7,2.75,2.47,1.2328701961954458,233.669
2013-12-31,2.3562791975445974,13.72,3.04,2.66,1.5128383667573295,234.1
2014-01-31,-3.5582905955811595,18.41,2.67,2.33,1.557758795574915,234.719
2014-02-28,4.31170301781616,14.0,2.66,2.33,1.1204746347724948,235.288
2014-03-31,0.6932165418227054,13.88,2.73,2.29,1.6126949139408042,235.547
2014-04-30,0.6200789153414155,13.41,2.67,2.25,2.015125303606169,236.028
2014-05-31,2.103028007328045,11.4,2.48,2.11,2.166947687079812,236.468
2014-06-30,1.9058331749470137,11.57,2.53,2.06,2.0589816945944195,236.918
2014-07-31,-1.5079830845342368,16.95,2.58,2.05,1.9742378703305972,237.231
2014-08-31,3.765529557982528,11.98,2.35,1.87,1.7150983482969062,237.498
2014-09-30,-1.5513837249453988,16.31,2.52,1.94,1.6840509711232077,237.46
2014-10-31,2.320146066720308,14.03,2.35,1.85,1.6095417021513292,237.477
2014-11-30,2.453358864631494,13.33,2.18,1.71,1.231524989320798,237.43
2014-12-31,-0.4188587515997044,19.2,2.17,1.5,0.6531213919623191,236.983
2015-01-31,-3.1040805838410623,20.97,1.68,1.21,-0.2299309782054281,236.252
2015-02-28,5.48925108906233,13.34,2.0,1.37,-0.0870314629352053,234.747
2015-03-31,-1.7396107114219572,15.29,1.94,1.38,-0.0220312844238734,235.342
2015-04-30,0.8520819822535275,14.55,2.05,1.47,-0.1040309893939106,235.976
